Type: excitation
Name: Lumencor-CFP (LED)
wavelength, intensity:
398.01747024,0.00248092
398.12868169,0.00009039
398.23989944,0.00354357
398.35112347,0.00146905
398.46235380,0.00203301
398.57359041,0.00160777
398.68483331,0.00222667
398.79608249,0.00147277
398.90733794,0.00217028
399.01859967,0.00168961
399.12986768,0.00223885
399.24114196,0.00157991
399.35242250,0.00242270
399.46370932,0.00159441
399.57500239,0.00225544
399.68630173,0.00162717
399.79760733,0.00242693
399.90891918,0.00023710
400.02023729,0.00365025
400.13156164,0.00166623
400.24289225,0.00219043
400.35422910,0.00148495
400.46557220,0.00234291
400.57692154,0.00151092
400.68827711,0.00226196
400.79963893,0.00153571
400.91100697,0.00211280
401.02238125,0.00156165
401.13376176,0.00218808
401.24514849,0.00171814
401.35654145,0.00230342
401.46794063,0.00171372
401.57934602,0.00249522
401.69075764,0.00017602
401.80217546,0.00368908
401.91359950,0.00166276
402.02502975,0.00210196
402.13646620,0.00153548
402.24790886,0.00228378
402.35935771,0.00165078
402.47081277,0.00234991
402.58227402,0.00167559
402.69374147,0.00233686
402.80521511,0.00165853
402.91669493,0.00220749
403.02818095,0.00168727
403.13967314,0.00226625
403.25117152,0.00176777
403.36267608,0.00239694
403.47418681,0.00024783
403.58570372,0.00358221
403.69722679,0.00157591
403.80875604,0.00230504
403.92029145,0.00174460
404.03183303,0.00249611
404.14338077,0.00168095
404.25493466,0.00242362
404.36649471,0.00149779
404.47806092,0.00233805
404.58963328,0.00167158
404.70121178,0.00246571
404.81279643,0.00178621
404.92438723,0.00235603
405.03598417,0.00161105
405.14758724,0.00254057
405.25919645,0.00032174
405.37081180,0.00361489
405.48243328,0.00178109
405.59406088,0.00221687
405.70569461,0.00157360
405.81733447,0.00237802
405.92898044,0.00179932
406.04063254,0.00241308
406.15229075,0.00174129
406.26395507,0.00231394
406.37562551,0.00170035
406.48730205,0.00221501
406.59898471,0.00178411
406.71067346,0.00233687
406.82236831,0.00175369
406.93406927,0.00249048
407.04577632,0.00048075
407.15748946,0.00379898
407.26920870,0.00173757
407.38093402,0.00238202
407.49266543,0.00166368
407.60440292,0.00251161
407.71614650,0.00172591
407.82789615,0.00246667
407.93965188,0.00179391
408.05141368,0.00245872
408.16318156,0.00172166
408.27495550,0.00260837
408.38673551,0.00187328
408.49852158,0.00237732
408.61031372,0.00187607
408.72211191,0.00272606
408.83391616,0.00044243
408.94572646,0.00388347
409.05754281,0.00181192
409.16936521,0.00260820
409.28119366,0.00180868
409.39302815,0.00252609
409.50486868,0.00183581
409.61671525,0.00261570
409.72856786,0.00195858
409.84042650,0.00252306
409.95229117,0.00178457
410.06416187,0.00262382
410.17603860,0.00183489
410.28792135,0.00253728
410.39981012,0.00195417
410.51170491,0.00283014
410.62360571,0.00054114
410.73551253,0.00407568
410.84742536,0.00201380
410.95934420,0.00262244
411.07126905,0.00224332
411.18319990,0.00284932
411.29513675,0.00210340
411.40707959,0.00284189
411.51902844,0.00198369
411.63098328,0.00263460
411.74294410,0.00206832
411.85491092,0.00284845
411.96688372,0.00213081
412.07886251,0.00270970
412.19084728,0.00216586
412.30283803,0.00290029
412.41483475,0.00068243
412.52683744,0.00404555
412.63884611,0.00221149
