Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
549.722255,0.013116
549.837571,0.013319
549.952888,0.014165
550.068204,0.013364
550.183520,0.013251
550.298837,0.013028
550.414153,0.012458
550.529470,0.011147
550.644786,0.010582
550.760103,0.011295
550.875419,0.010438
550.990735,0.009449
551.106052,0.008768
551.221368,0.008087
551.336685,0.007283
551.452001,0.007381
551.567318,0.005989
551.682634,0.006040
551.797950,0.007232
551.913267,0.007480
552.028583,0.008404
552.143900,0.008602
552.259216,0.008738
552.374532,0.008921
552.489849,0.008805
552.605165,0.007796
552.720482,0.007111
552.835798,0.008130
552.951115,0.007786
553.066431,0.008984
553.181747,0.010217
553.297064,0.010845
553.412380,0.011272
553.527697,0.012230
553.643013,0.012395
553.758330,0.011411
553.873646,0.011662
553.988962,0.012825
554.104279,0.013244
554.219595,0.013180
554.334912,0.013133
554.450228,0.013169
554.565545,0.012850
554.680861,0.012843
554.796177,0.012616
554.911494,0.012132
555.026810,0.012428
555.142127,0.014071
555.257443,0.013557
555.372760,0.013436
555.488076,0.013630
555.603392,0.013773
555.718709,0.013158
555.834025,0.011761
555.949342,0.011449
556.064658,0.011906
556.179974,0.011584
556.295291,0.012316
556.410607,0.012094
556.525924,0.011291
556.641240,0.010554
556.756557,0.010262
556.871873,0.008736
556.987189,0.008395
557.102506,0.008170
557.217822,0.008428
557.333139,0.007285
557.448455,0.007164
557.563772,0.007473
557.679088,0.006897
557.794404,0.005381
557.909721,0.004875
558.025037,0.005519
558.140354,0.005827
558.255670,0.004044
558.370987,0.003298
558.486303,0.003692
558.601619,0.003955
558.716936,0.003556
558.832252,0.002543
558.947569,0.003046
559.062885,0.003718
559.178202,0.003121
559.293518,0.003174
559.408834,0.002075
559.524151,0.001720
559.639467,0.002639
559.754784,0.003516
559.870100,0.003374
559.985417,0.003898
560.100733,0.002702
560.216049,0.003933
560.331366,0.005161
560.446682,0.005937
560.561999,0.005937
560.677315,0.005043
560.792631,0.005705
560.907948,0.006365
561.023264,0.005935
561.138581,0.006571
561.253897,0.007590
561.369214,0.007194
561.484530,0.006980
561.599846,0.007923
561.715163,0.009411
561.830479,0.009572
561.945796,0.009093
562.061112,0.008889
562.176429,0.008817
562.291745,0.008241
562.407061,0.007986
562.522378,0.008309
562.637694,0.009018
562.753011,0.010425
562.868327,0.008115
562.983644,0.008284
563.098960,0.008755
563.214276,0.009537
563.329593,0.009838
563.444909,0.010463
563.560226,0.011201
563.675542,0.012072
563.790859,0.011990
563.906175,0.012294
564.021491,0.011924
564.136808,0.012883
564.252124,0.012678
564.367441,0.012898
564.482757,0.013492
564.598073,0.013849
564.713390,0.014208
564.828706,0.013537
564.944023,0.012595
565.059339,0.012704
565.174656,0.011092
565.289972,0.010962
565.405288,0.011206
565.520605,0.011249
565.635921,0.009941
565.751238,0.009849
565.866554,0.009606
565.981871,0.011373
566.097187,0.010898
566.212503,0.010049
566.327820,0.009564
566.443136,0.009169
566.558453,0.009442
566.673769,0.010448
566.789086,0.010860
566.904402,0.010754
567.019718,0.010545
567.135035,0.009175
567.250351,0.009876
567.365668,0.009928
567.480984,0.009316
567.596301,0.009131
567.711617,0.009912
567.826933,0.008981
567.942250,0.009260
568.057566,0.009911
568.172883,0.011041
568.288199,0.010390
568.403515,0.008944
568.518832,0.008963
568.634148,0.008358
568.749465,0.008995
568.864781,0.010127
568.980098,0.010652
569.095414,0.011603
569.210730,0.013300
569.326047,0.012984
569.441363,0.013318
569.556680,0.014450
569.671996,0.015432
569.787313,0.015043
569.902629,0.015218
570.017945,0.014605
570.133262,0.014941
570.248578,0.015078
570.363895,0.014923
570.479211,0.015024
570.594528,0.015331
570.709844,0.014792
570.825160,0.015550
570.940477,0.015940
571.055793,0.016181
571.171110,0.016136
571.286426,0.015477
571.401743,0.015486
