Type: Filter
Name: Chroma ZT405/488/561rpc
wavelength,transmision
510.00,0.96236598491669
510.50,0.95731097459793
511.00,0.95125502347946
511.50,0.94778400659561
512.00,0.94667601585388
512.50,0.94758397340775
513.00,0.95339602231979
513.50,0.95743399858475
514.00,0.96686899662018
514.50,0.97273898124695
515.00,0.97834801673889
515.50,0.98058897256851
516.00,0.97986900806427
516.50,0.97581797838211
517.00,0.97049099206924
517.50,0.96431201696396
518.00,0.95790898799896
518.50,0.95464897155762
519.00,0.9538379907608
519.50,0.95449900627136
520.00,0.9590539932251
520.50,0.96345698833466
521.00,0.96851199865341
521.50,0.97059398889542
522.00,0.9716209769249
522.50,0.96962600946426
523.00,0.96581500768661
523.50,0.95797002315521
524.00,0.95167201757431
524.50,0.94274002313614
525.00,0.93670397996902
525.50,0.93235999345779
526.00,0.93033701181412
526.50,0.93287599086761
527.00,0.93640202283859
527.50,0.94392597675323
528.00,0.94976198673248
528.50,0.95537000894547
529.00,0.96281999349594
529.50,0.96631997823715
530.00,0.96976500749588
530.50,0.96919602155685
531.00,0.96714001893997
531.50,0.9631609916687
532.00,0.96099299192429
532.50,0.95952498912811
533.00,0.95965200662613
533.50,0.96300101280212
534.00,0.96606999635696
534.50,0.9719899892807
535.00,0.97568798065186
535.50,0.97934699058533
536.00,0.97988998889923
536.50,0.9767490029335
537.00,0.97132301330566
537.50,0.96269398927689
538.00,0.955138027668
538.50,0.94573897123337
539.00,0.94003802537918
539.50,0.93664199113846
540.00,0.93743902444839
540.50,0.94029802083969
541.00,0.94781398773193
541.50,0.95424598455429
542.00,0.96202397346497
542.50,0.9657289981842
543.00,0.96739798784256
543.50,0.96549397706985
544.00,0.96073698997498
544.50,0.95491302013397
545.00,0.9514120221138
545.50,0.95222800970078
546.00,0.95608198642731
546.50,0.96368700265884
547.00,0.96646100282669
547.50,0.94972902536392
548.00,0.89948701858521
548.50,0.84588098526001
549.00,0.77670097351074
549.50,0.66986900568008
550.00,0.58934998512268
550.50,0.4828380048275
551.00,0.38360100984573
551.50,0.32017999887466
552.00,0.24847200512886
552.50,0.20381000638008
553.00,0.15766100585461
553.50,0.13002100586891
554.00,0.10236000269651
554.50,0.08597669750452
555.00,0.069771900773048
555.50,0.060111001133919
556.00,0.050811599940062
556.50,0.045129001140594
557.00,0.039244398474693
557.50,0.035101000219584
558.00,0.032563999295235
558.50,0.029906399548054
559.00,0.02816510014236
559.50,0.026680899783969
560.00,0.025667499750853
560.50,0.025220900774002
561.00,0.025086000561714
561.50,0.025198999792337
562.00,0.025872999802232
562.50,0.026518400758505
563.00,0.028066299855709
563.50,0.029578700661659
564.00,0.032216601073742
564.50,0.034727301448584
565.00,0.039214998483658
565.50,0.043375600129366
566.00,0.050636798143387
566.50,0.057811100035906
567.00,0.069343902170658
567.50,0.080405801534653
568.00,0.10095000267029
568.50,0.12031999975443
569.00,0.15297499299049
569.50,0.19422000646591
570.00,0.25106200575829
570.50,0.299890011549
571.00,0.37898901104927
571.50,0.44537898898125
572.00,0.53625702857971
572.50,0.60594898462296
573.00,0.70682197809219
573.50,0.77555400133133
574.00,0.84906101226807
574.50,0.89280700683594
575.00,0.92372399568558
575.50,0.9337540268898
576.00,0.93261897563934
576.50,0.93061500787735
577.00,0.92880702018738
577.50,0.93082499504089
578.00,0.93823897838593
578.50,0.94556897878647
579.00,0.95640599727631
579.50,0.96564000844955
580.00,0.96958601474762
580.50,0.96970200538635
581.00,0.96669697761536
581.50,0.96095097064972
582.00,0.95070201158524
582.50,0.94201701879501
583.00,0.93166601657867
583.50,0.92500299215317
584.00,0.91953200101852
584.50,0.91856902837753
585.00,0.92040002346039
585.50,0.9258080124855
586.00,0.93253302574158
586.50,0.94228100776672
587.00,0.95107197761536
587.50,0.96137100458145
588.00,0.9683730006218
588.50,0.97366398572922
589.00,0.97649699449539
589.50,0.97549200057983
590.00,0.9707790017128
590.50,0.96645599603653
591.00,0.95683699846268
591.50,0.95072597265244
592.00,0.94124799966812
592.50,0.93543899059296
593.00,0.92984300851822
593.50,0.92734402418137
594.00,0.92746299505234
594.50,0.92890101671219
595.00,0.93347901105881
595.50,0.93897902965546
596.00,0.946672976017
596.50,0.9531130194664
597.00,0.96152800321579
597.50,0.96767002344131
598.00,0.97222602367401
598.50,0.97589498758316
599.00,0.97746002674103
599.50,0.97689700126648
600.00,0.97477799654007
600.50,0.97197502851486
601.00,0.96764498949051
601.50,0.96412897109985
602.00,0.95928001403809
602.50,0.95693200826645
603.00,0.95444798469543
603.50,0.95395302772522
604.00,0.95333898067474
604.50,0.95520997047424
605.00,0.95841801166534
605.50,0.96143698692322
606.00,0.96620297431946
606.50,0.96963202953339
607.00,0.97414600849152
607.50,0.97727698087692
608.00,0.98071300983429
608.50,0.98176699876785
609.00,0.98221200704575
609.50,0.9818149805069
610.00,0.97987699508667
610.50,0.97755700349808
611.00,0.97333997488022
611.50,0.97067999839783
612.00,0.96633398532867
612.50,0.96426498889923
613.00,0.96077698469162
613.50,0.95897102355957
614.00,0.95684897899628
614.50,0.95749998092651
615.00,0.95720499753952
615.50,0.95850402116776
616.00,0.95945101976395
616.50,0.96174502372742
617.00,0.96396100521088
617.50,0.96674102544785
618.00,0.96836400032043
618.50,0.96894901990891
619.00,0.96955597400665
619.50,0.96917998790741
620.00,0.9692599773407
620.50,0.96755701303482
621.00,0.96601998806
621.50,0.96290600299835
622.00,0.96069598197937
622.50,0.95650398731232
623.00,0.95413601398468
623.50,0.95029300451279
624.00,0.94850200414658
624.50,0.94530701637268
625.00,0.94443202018738
625.50,0.9432960152626
626.00,0.94431400299072
626.50,0.94471102952957
627.00,0.94630801677704
627.50,0.94884198904037
628.00,0.95179998874664
628.50,0.95539700984955
629.00,0.95887899398804
629.50,0.96201902627945
630.00,0.96540999412537
630.50,0.96837097406387
631.00,0.9713140130043
631.50,0.97383797168732
632.00,0.97488898038864
632.50,0.9763799905777
633.00,0.9763720035553
633.50,0.97726398706436
634.00,0.97576302289963
634.50,0.97533601522446
635.00,0.97341597080231
635.50,0.97348099946976
636.00,0.97108501195908
636.50,0.97055399417877
637.00,0.96804797649384
637.50,0.96517097949982
638.00,0.96501898765564
638.50,0.96424400806427
639.00,0.96471697092056
639.50,0.96542298793793
640.00,0.96492302417755
640.50,0.96494799852371
641.00,0.96662902832031
641.50,0.9689040184021
642.00,0.97038102149963
642.50,0.97258198261261
643.00,0.97395998239517
643.50,0.97597801685333
644.00,0.97714501619339
644.50,0.97829800844193
645.00,0.98035502433777
645.50,0.98135501146317
646.00,0.98297697305679
646.50,0.98354399204254
647.00,0.98428797721863
647.50,0.98464000225067
648.00,0.98366302251816
648.50,0.98436099290848
649.00,0.9823579788208
649.50,0.97908502817154
650.00,0.97893798351288
650.50,0.97704100608826
651.00,0.97616702318192
651.50,0.97411799430847
652.00,0.97198700904846
652.50,0.97199201583862
653.00,0.96961498260498
653.50,0.97000199556351
654.00,0.96828901767731
654.50,0.9665259718895
655.00,0.96744102239609
655.50,0.9672229886055
656.00,0.96818602085114
656.50,0.96904402971268
657.00,0.96942001581192
657.50,0.97123098373413
658.00,0.97119402885437
658.50,0.97245198488235
659.00,0.97294801473618
659.50,0.97280699014664
660.00,0.9748449921608
660.50,0.97465997934341
661.00,0.97531402111053
661.50,0.97563701868057
662.00,0.97539502382278
662.50,0.9760559797287
663.00,0.97514498233795
663.50,0.97576498985291
664.00,0.97521102428436
664.50,0.97408497333527
665.00,0.97407400608063
665.50,0.97508502006531
666.00,0.97486698627472
666.50,0.9767609834671
667.00,0.97593998908997
667.50,0.97514498233795
668.00,0.97706401348114
668.50,0.97899097204208
669.00,0.98014801740646
669.50,0.98430901765823
670.00,0.98155397176743
670.50,0.98062300682068
671.00,0.98324400186539
671.50,0.98336201906204
672.00,0.98434698581696
672.50,0.98101902008057
673.00,0.98142498731613
673.50,0.97783702611923
674.00,0.97701901197433
674.50,0.97530400753021
675.00,0.97359502315521
675.50,0.97025501728058
676.00,0.96649497747421
676.50,0.96247899532318
677.00,0.96016699075699
677.50,0.95690298080444
678.00,0.95437002182007
678.50,0.95202600955963
679.00,0.95085901021957
679.50,0.94984400272369
680.00,0.94923198223114
680.50,0.94879400730133
681.00,0.94981300830841
681.50,0.95212197303772
682.00,0.95306998491287
682.50,0.9558789730072
683.00,0.95730799436569
683.50,0.96096897125244
684.00,0.96524602174759
684.50,0.96804797649384
685.00,0.97041201591492
685.50,0.97260600328445
686.00,0.97541999816895
686.50,0.97797697782516
687.00,0.97891801595688
687.50,0.98115801811218
688.00,0.98202502727509
688.50,0.98138499259949
689.00,0.98178100585938
689.50,0.98126000165939
690.00,0.98125702142715
690.50,0.98102098703384
691.00,0.98021602630615
691.50,0.97916501760483
692.00,0.97955799102783
692.50,0.97918897867203
693.00,0.97938799858093
693.50,0.97922897338867
694.00,0.97919201850891
694.50,0.98019498586655
695.00,0.98034900426865
695.50,0.98144900798798
696.00,0.98202002048492
696.50,0.98253202438354
697.00,0.98267900943756
697.50,0.98237001895905
698.00,0.98223400115967
698.50,0.98025101423264
699.00,0.97906601428986
699.50,0.9755300283432
700.00,0.9728199839592
700.50,0.96857798099518
701.00,0.96255600452423
701.50,0.957563996315
702.00,0.94961297512054
702.50,0.94188898801804
703.00,0.92965799570084
703.50,0.91601598262787
704.00,0.90638101100922
704.50,0.89032000303268
705.00,0.87927001714706
705.50,0.86341297626495
706.00,0.84718602895737
706.50,0.8360790014267
707.00,0.81966602802277
707.50,0.80846601724625
708.00,0.79261600971222
708.50,0.77693700790405
709.00,0.76571601629257
709.50,0.75084000825882
710.00,0.73420202732086
710.50,0.72194701433182
711.00,0.70285302400589
711.50,0.6894159913063
712.00,0.66976797580719
712.50,0.65627998113632
713.00,0.63390398025513
713.50,0.62059998512268
714.00,0.60437697172165
714.50,0.59393000602722
715.00,0.58262801170349
715.50,0.57511401176453
716.00,0.57299900054932
716.50,0.57381898164749
717.00,0.57672798633575
717.50,0.583231985569
718.00,0.59141802787781
718.50,0.59696400165558
719.00,0.5999910235405
719.50,0.59886699914932
720.00,0.58994698524475
720.50,0.57120901346207
721.00,0.5548290014267
721.50,0.52739399671555
722.00,0.50507301092148
722.50,0.47515898942947
723.00,0.44761499762535
723.50,0.42914998531342
724.00,0.40913900732994
724.50,0.39917001128197
725.00,0.39038398861885
725.50,0.38747400045395
726.00,0.38959300518036
726.50,0.395397990942
727.00,0.40498799085617
727.50,0.41788598895073
728.00,0.42981499433517
728.50,0.44732201099396
729.00,0.46073800325394
729.50,0.47706800699234
730.00,0.49230998754501
730.50,0.5008260011673
731.00,0.50717502832413
731.50,0.51020300388336
732.00,0.50729101896286
732.50,0.50073999166489
733.00,0.4934149980545
733.50,0.47847598791122
734.00,0.46847701072693
734.50,0.45283100008965
735.00,0.43624699115753
735.50,0.42613399028778
736.00,0.41319599747658
736.50,0.40630900859833
737.00,0.3997800052166
737.50,0.39599400758743
738.00,0.39559701085091
738.50,0.39584499597549
739.00,0.39776399731636
739.50,0.39990499615669
740.00,0.40047401189804
740.50,0.39929500222206
741.00,0.39097198843956
741.50,0.38213101029396
742.00,0.36188200116158
742.50,0.332839012146
743.00,0.30972400307655
743.50,0.27603399753571
744.00,0.23908700048923
744.50,0.2146880030632
745.00,0.18442200124264
745.50,0.15573500096798
746.00,0.13244600594044
746.50,0.11596699804068
747.00,0.1002150028944
747.50,0.087024301290512
748.00,0.076653398573399
748.50,0.070363499224186
749.00,0.062461201101542
749.50,0.055368699133396
750.00,0.050972901284695
