Type: Filter
Name: DV-EM-tritc.csv
wavelength,transmision
587.084776,1.020428
587.200093,1.018518
587.315409,1.014833
587.430726,1.014426
587.546042,1.015465
587.661358,1.014744
587.776675,1.014294
587.891991,1.012757
588.007308,1.011586
588.122624,1.010373
588.237941,1.009923
588.353257,1.008723
588.468573,1.006437
588.583890,1.006041
588.699206,1.013090
588.814523,1.015037
588.929839,1.015366
589.045155,1.014386
589.160472,1.013476
589.275788,1.014241
589.391105,1.013631
589.506421,1.013451
589.621738,1.012868
589.737054,1.012908
589.852370,1.013119
589.967687,1.014890
590.083003,1.015006
590.198320,1.014295
590.313636,1.013671
590.428953,1.013465
590.544269,1.013445
590.659585,1.013714
590.774902,1.013380
590.890218,1.013257
591.005535,1.013243
591.120851,1.012994
591.236168,1.013093
591.351484,1.011957
591.466800,1.013219
591.582117,1.012777
591.697433,1.011965
591.812750,1.011664
591.928066,1.015871
592.043383,1.018523
592.158699,1.019820
592.274015,1.018881
592.389332,1.020078
592.504648,1.021809
592.619965,1.021130
592.735281,1.022469
592.850597,1.022843
592.965914,1.023730
593.081230,1.023423
593.196547,1.025557
593.311863,1.025653
593.427180,1.025835
593.542496,1.027860
593.657812,1.028813
593.773129,1.029874
593.888445,1.029724
594.003762,1.030172
594.119078,1.029936
594.234395,1.030250
594.349711,1.030714
594.465027,1.030334
594.580344,1.029176
594.695660,1.028770
594.810977,1.028527
594.926293,1.027203
595.041610,1.026849
595.156926,1.026241
595.272242,1.025906
595.387559,1.024536
595.502875,1.024229
595.618192,1.024445
595.733508,1.025847
595.848825,1.025047
595.964141,1.023476
596.079457,1.024076
596.194774,1.023152
596.310090,1.020915
596.425407,1.020630
596.540723,1.033313
596.656039,1.035008
596.771356,1.031511
596.886672,1.027209
597.001989,1.024222
597.117305,1.022507
597.232622,1.019411
597.347938,1.015864
597.463254,1.013420
597.578571,1.011924
597.693887,1.009517
597.809204,1.007088
597.924520,1.005326
598.039837,1.000332
598.155153,0.999604
598.270469,0.998753
598.385786,0.996799
598.501102,0.996570
598.616419,0.995527
598.731735,0.996818
598.847052,0.995764
598.962368,0.997852
599.077684,0.997067
599.193001,0.999101
599.308317,1.001632
599.423634,1.001326
599.538950,1.000240
599.654267,1.000434
599.769583,1.002842
599.884899,1.005199
600.000216,1.005691
600.115532,1.005111
600.230849,1.004667
600.346165,1.007268
600.461481,1.009633
600.576798,1.009823
600.692114,1.011925
600.807431,1.015110
600.922747,1.002902
601.038064,1.005801
601.153380,1.011962
601.268696,1.017395
601.384013,1.022833
601.499329,1.028108
601.614646,1.032087
601.729962,1.036770
601.845279,1.044309
601.960595,1.049789
602.075911,1.055396
602.191228,1.062897
602.306544,1.070727
602.421861,1.059605
602.537177,1.056318
602.652494,1.057338
602.767810,1.059064
602.883126,1.061135
602.998443,1.060556
603.113759,1.062276
603.229076,1.063761
603.344392,1.065505
603.459709,1.066369
603.575025,1.066354
603.690341,1.067635
603.805658,1.066613
603.920974,1.069699
604.036291,1.071610
604.151607,1.069915
604.266923,1.070544
604.382240,1.071109
604.497556,1.071959
604.612873,1.072873
604.728189,1.073089
604.843506,1.072498
604.958822,1.073041
605.074138,1.073328
605.189455,1.071773
605.304771,1.071549
605.420088,1.070550
605.535404,1.070027
605.650721,1.068799
605.766037,1.065575
605.881353,1.063824
605.996670,1.063698
606.111986,1.061123
606.227303,1.057303
606.342619,1.053713
606.457936,1.049852
606.573252,1.043321
606.688568,1.038295
606.803885,1.052526
606.919201,1.053891
607.034518,1.051823
607.149834,1.053869
607.265151,1.056124
607.380467,1.055348
607.495783,1.054752
607.611100,1.053734
607.726416,1.052466
607.841733,1.049895
607.957049,1.050952
608.072366,1.051596
608.187682,1.049687
608.302998,1.048536
608.418315,1.048640
608.533631,1.048433
608.648948,1.047958
608.764264,1.044925
608.879580,1.046767
608.994897,1.047269
609.110213,1.047451
609.225530,1.044098
609.340846,1.044810
609.456163,1.044652
