Type: Filter
Name: DV-EM-YFP.csv
wavelength,transmision
610.032745,0.013644
610.148061,0.012340
610.263378,0.013232
610.378694,0.013946
610.494010,0.014727
610.609327,0.016777
610.724643,0.016597
610.839960,0.017352
610.955276,0.018381
611.070593,0.017773
611.185909,0.017732
611.301225,0.015640
611.416542,0.016261
611.531858,0.016583
611.647175,0.017359
611.762491,0.017174
611.877808,0.015680
611.993124,0.016931
612.108440,0.017032
612.223757,0.018174
612.339073,0.018916
612.454390,0.020959
612.569706,0.022039
612.685022,0.022381
612.800339,0.021802
612.915655,0.022993
613.030972,0.022710
613.146288,0.022227
613.261605,0.022858
613.376921,0.022795
613.492237,0.025386
613.607554,0.026977
613.722870,0.030002
613.838187,0.030154
613.953503,0.031000
614.068820,0.032441
614.184136,0.032808
614.299452,0.032618
614.414769,0.033184
614.530085,0.032675
614.645402,0.033846
614.760718,0.033349
614.876035,0.033847
614.991351,0.031944
615.106667,0.030960
615.221984,0.029410
615.337300,0.028899
615.452617,0.027259
615.567933,0.025842
615.683250,0.025233
615.798566,0.025180
615.913882,0.025239
616.029199,0.025848
616.144515,0.022936
616.259832,0.021482
616.375148,0.021004
616.490464,0.018495
616.605781,0.017860
616.721097,0.016157
616.836414,0.014106
616.951730,0.014556
617.067047,0.010530
617.182363,0.014072
617.297679,0.015298
617.412996,0.016589
617.528312,0.016390
617.643629,0.016020
617.758945,0.018648
617.874262,0.018633
617.989578,0.019391
618.104894,0.018497
618.220211,0.018073
618.335527,0.019248
618.450844,0.017115
618.566160,0.017141
618.681477,0.017906
618.796793,0.018430
618.912109,0.017344
619.027426,0.017477
619.142742,0.018552
619.258059,0.019706
619.373375,0.019679
619.488692,0.020375
619.604008,0.021734
619.719324,0.024493
619.834641,0.024304
619.949957,0.025812
620.065274,0.025060
620.180590,0.025701
620.295907,0.024088
620.411223,0.024579
620.526539,0.025756
620.641856,0.024138
620.757172,0.020762
620.872489,0.020499
620.987805,0.022634
621.103121,0.022466
621.218438,0.020331
621.333754,0.020404
621.449071,0.019508
621.564387,0.020164
621.679704,0.018297
621.795020,0.015596
621.910336,0.013382
622.025653,0.011688
622.140969,0.012385
622.256286,0.012361
622.371602,0.014241
622.486919,0.014344
622.602235,0.014334
622.717551,0.016770
622.832868,0.017638
622.948184,0.018725
623.063501,0.020734
623.178817,0.020681
623.294134,0.020778
623.409450,0.019181
623.524766,0.021114
623.640083,0.022565
623.755399,0.023246
623.870716,0.024774
623.986032,0.026456
624.101349,0.027672
624.216665,0.027484
624.331981,0.029861
624.447298,0.029546
624.562614,0.029509
624.677931,0.031044
624.793247,0.032955
624.908563,0.035208
625.023880,0.036670
625.139196,0.037495
625.254513,0.036815
625.369829,0.037961
625.485146,0.038884
625.600462,0.039567
625.715778,0.040013
625.831095,0.037002
625.946411,0.038074
626.061728,0.037389
626.177044,0.037480
626.292361,0.035208
626.407677,0.033447
626.522993,0.035006
626.638310,0.035107
626.753626,0.029604
626.868943,0.027904
626.984259,0.027168
627.099576,0.026202
627.214892,0.024426
627.330208,0.022556
627.445525,0.019979
627.560841,0.016553
627.676158,0.016021
627.791474,0.016282
627.906791,0.019299
628.022107,0.015946
628.137423,0.017255
628.252740,0.017724
628.368056,0.018730
628.483373,0.020194
628.598689,0.017270
628.714005,0.014485
628.829322,0.019130
628.944638,0.018109
629.059955,0.018771
629.175271,0.020524
629.290588,0.025407
629.405904,0.025707
629.521220,0.022968
629.636537,0.024942
629.751853,0.026043
629.867170,0.025693
629.982486,0.025261
630.097803,0.022905
630.213119,0.021776
630.328435,0.022660
630.443752,0.021296
630.559068,0.020590
630.674385,0.022606
630.789701,0.022937
630.905018,0.024057
631.020334,0.027779
631.135650,0.032287
631.250967,0.032749
631.366283,0.032395
631.481600,0.030984
631.596916,0.030623
631.712233,0.032438
631.827549,0.031733
631.942865,0.032884
632.058182,0.031993
632.173498,0.032196
632.288815,0.029017
632.404131,0.026742
632.519447,0.026066
632.634764,0.027727
632.750080,0.025929
632.865397,0.024287
632.980713,0.023016
633.096030,0.020355
633.211346,0.021184
633.326662,0.023765
633.441979,0.024697
633.557295,0.026014
633.672612,0.026423
633.787928,0.027073
633.903245,0.032033
634.018561,0.030762
634.133877,0.030460
634.249194,0.028443
634.364510,0.027895
634.479827,0.027773
634.595143,0.025764
634.710460,0.025336
634.825776,0.026421
634.941092,0.026494
635.056409,0.024932
635.171725,0.023844
635.287042,0.024398
635.402358,0.025075
635.517675,0.024688
635.632991,0.023016
635.748307,0.023209
635.863624,0.023061
635.978940,0.024519
636.094257,0.025408
636.209573,0.027391
636.324890,0.031120
636.440206,0.034360
636.555522,0.038517
636.670839,0.041903
636.786155,0.041663
636.901472,0.041507
637.016788,0.041450
637.132104,0.040003
637.247421,0.039451
637.362737,0.039310
637.478054,0.038631
637.593370,0.040098
637.708687,0.037276
637.824003,0.035163
637.939319,0.032811
638.054636,0.030156
638.169952,0.032852
638.285269,0.033197
638.400585,0.033386
638.515902,0.035091
638.631218,0.035923
638.746534,0.037138
638.861851,0.035272
638.977167,0.040933
639.092484,0.041015
639.207800,0.040146
639.323117,0.042401
639.438433,0.042724
639.553749,0.043608
639.669066,0.041649
639.784382,0.042493
639.899699,0.041681
640.015015,0.040196
640.130332,0.042417
640.245648,0.041412
640.360964,0.038568
640.476281,0.042410
640.591597,0.042804
640.706914,0.044534
640.822230,0.042633
640.937546,0.044342
641.052863,0.043824
641.168179,0.044455
641.283496,0.043397
641.398812,0.043841
641.514129,0.043809
641.629445,0.039884
641.744761,0.040192
641.860078,0.038949
641.975394,0.038605
642.090711,0.039551
642.206027,0.037977
642.321344,0.040283
642.436660,0.039832
642.551976,0.037023
642.667293,0.035832
642.782609,0.033787
642.897926,0.033585
643.013242,0.031357
643.128559,0.028070
643.243875,0.027167
643.359191,0.027546
643.474508,0.025180
643.589824,0.025236
643.705141,0.023321
643.820457,0.026538
643.935774,0.030742
644.051090,0.027710
644.166406,0.028801
644.281723,0.028016
644.397039,0.026670
644.512356,0.025161
644.627672,0.024221
644.742988,0.027893
644.858305,0.027400
644.973621,0.026866
645.088938,0.030867
645.204254,0.035727
645.319571,0.038120
645.434887,0.038783
645.550203,0.043815
645.665520,0.044231
645.780836,0.049315
645.896153,0.051885
646.011469,0.046064
646.126786,0.048151
646.242102,0.054153
646.357418,0.054198
646.472735,0.055386
646.588051,0.054349
646.703368,0.059368
646.818684,0.056831
646.934001,0.056369
647.049317,0.054351
647.164633,0.056188
647.279950,0.056582
647.395266,0.054980
647.510583,0.057774
647.625899,0.055059
647.741216,0.052474
647.856532,0.055382
647.971848,0.053447
648.087165,0.053817
648.202481,0.050649
648.317798,0.040560
648.433114,0.039710
648.548430,0.039891
648.663747,0.039324
648.779063,0.033097
648.894380,0.030251
649.009696,0.030695
649.125013,0.027849
649.240329,0.027306
649.355645,0.026332
649.470962,0.027413
649.586278,0.028634
649.701595,0.021537
649.816911,0.018290
649.932228,0.019249
650.047544,0.016576
650.162860,0.014713
650.278177,0.016217
650.393493,0.019063
650.508810,0.020057
650.624126,0.021919
650.739443,0.020774
650.854759,0.027319
650.970075,0.027250
