Type: filter
Name: Semrock FF01-676/37 Optical Filter
Wavelength (nm), Transmission (0 to 1)
979.6,6.258e-04
979.8,6.67e-04
980.0,7.1844e-04
980.2,7.5941e-04
980.4,8.219e-04
980.6,8.8402e-04
980.8,9.4699e-04
981.0,0.00103
981.2,0.00111
981.4,0.00122
981.6,0.00133
981.8,0.00145
982.0,0.00162
982.2,0.00178
982.4,0.00197
982.6,0.00217
982.8,0.00246
983.0,0.00273
983.2,0.00308
983.4,0.00347
983.6,0.00392
983.8,0.0044
984.0,0.00496
984.2,0.00556
984.4,0.00611
984.6,0.00679
984.8,0.00726
985.0,0.00767
985.2,0.00795
985.4,0.00793
985.6,0.00776
985.8,0.0074
986.0,0.00696
986.2,0.00639
986.4,0.00581
986.6,0.00522
986.8,0.00468
987.0,0.00423
987.2,0.00377
987.4,0.00341
987.6,0.00305
987.8,0.00275
988.0,0.0025
988.2,0.00228
988.4,0.00208
988.6,0.00191
988.8,0.00176
989.0,0.00162
989.2,0.00151
989.4,0.0014
989.6,0.0013
989.8,0.00121
990.0,0.00113
990.2,0.00106
990.4,0.001
990.6,9.4998e-04
990.8,8.9554e-04
991.0,8.502e-04
991.2,8.0472e-04
991.4,7.7178e-04
991.6,7.2388e-04
991.8,7.044e-04
992.0,6.6927e-04
992.2,6.4039e-04
992.4,6.2261e-04
992.6,5.8583e-04
992.8,5.7068e-04
993.0,5.5286e-04
993.2,5.3605e-04
993.4,5.1111e-04
993.6,4.9297e-04
993.8,4.8069e-04
994.0,4.6876e-04
994.2,4.5458e-04
994.4,4.4455e-04
994.6,4.3225e-04
994.8,4.207e-04
995.0,4.1108e-04
995.2,4.0213e-04
995.4,3.9094e-04
995.6,3.832e-04
995.8,3.717e-04
996.0,3.6246e-04
996.2,3.6132e-04
996.4,3.516e-04
996.6,3.4467e-04
996.8,3.4273e-04
997.0,3.332e-04
997.2,3.28e-04
997.4,3.276e-04
997.6,3.2645e-04
997.8,3.149e-04
998.0,3.0889e-04
998.2,3.0563e-04
998.4,3.0658e-04
998.6,3.0356e-04
998.8,2.9501e-04
999.0,2.9179e-04
999.2,2.9663e-04
999.4,2.842e-04
999.6,2.889e-04
999.8,2.8728e-04
1000.0,2.795e-04
1000.2,2.7264e-04
1000.4,2.7286e-04
1000.6,2.7035e-04
1000.8,2.7124e-04
1001.0,2.6957e-04
1001.2,2.6839e-04
1001.4,2.6612e-04
1001.6,2.6592e-04
1001.8,2.6703e-04
1002.0,2.6416e-04
1002.2,2.6455e-04
1002.4,2.6666e-04
1002.6,2.7021e-04
1002.8,2.6911e-04
1003.0,2.7001e-04
1003.2,2.6618e-04
1003.4,2.6966e-04
1003.6,2.7015e-04
1003.8,2.7179e-04
1004.0,2.7199e-04
1004.2,2.7259e-04
1004.4,2.722e-04
1004.6,2.7424e-04
1004.8,2.7734e-04
1005.0,2.8182e-04
1005.2,2.8055e-04
1005.4,2.8344e-04
1005.6,2.8657e-04
1005.8,2.8947e-04
1006.0,2.9177e-04
1006.2,2.934e-04
1006.4,2.9726e-04
1006.6,3.0557e-04
1006.8,3.0561e-04
1007.0,3.0866e-04
1007.2,3.1264e-04
1007.4,3.1835e-04
1007.6,3.2439e-04
1007.8,3.2534e-04
1008.0,3.3297e-04
1008.2,3.362e-04
1008.4,3.3944e-04
1008.6,3.493e-04
1008.8,3.5127e-04
1009.0,3.5971e-04
1009.2,3.7081e-04
1009.4,3.754e-04
1009.6,3.8349e-04
1009.8,3.9136e-04
1010.0,4.0024e-04
1010.2,4.1437e-04
1010.4,4.1081e-04
1010.6,4.3232e-04
1010.8,4.3917e-04
1011.0,4.481e-04
1011.2,4.6614e-04
1011.4,4.6775e-04
1011.6,4.8422e-04
1011.8,4.9463e-04
1012.0,5.1072e-04
1012.2,5.1568e-04
1012.4,5.3095e-04
1012.6,5.4918e-04
1012.8,5.6791e-04
1013.0,5.7764e-04
1013.2,5.962e-04
1013.4,6.1827e-04
1013.6,6.3598e-04
1013.8,6.5153e-04
1014.0,6.7649e-04
1014.2,6.9803e-04
1014.4,7.3021e-04
1014.6,7.5192e-04
1014.8,7.765e-04
1015.0,8.0764e-04
1015.2,8.3601e-04
1015.4,8.7401e-04
1015.6,9.0536e-04
1015.8,9.5317e-04
1016.0,9.9314e-04
1016.2,0.00103
1016.4,0.00107
1016.6,0.00113
1016.8,0.00119
1017.0,0.00124
1017.2,0.00129
1017.4,0.00136
1017.6,0.00144
1017.8,0.00151
1018.0,0.00158
1018.2,0.00169
1018.4,0.00179
1018.6,0.00189
1018.8,0.002
1019.0,0.00212
1019.2,0.00225
1019.4,0.0024
1019.6,0.00256
1019.8,0.00272
1020.0,0.0029
1020.2,0.0031
1020.4,0.00332
1020.6,0.00355
1020.8,0.00382
1021.0,0.00408
1021.2,0.00437
1021.4,0.0047
1021.6,0.00496
1021.8,0.00537
1022.0,0.00572
1022.2,0.00606
1022.4,0.00646
1022.6,0.00677
1022.8,0.00713
1023.0,0.00745
1023.2,0.0077
1023.4,0.00797
1023.6,0.00806
1023.8,0.00818
1024.0,0.00822
1024.2,0.00821
1024.4,0.0081
1024.6,0.00792
1024.8,0.00769
1025.0,0.00741
1025.2,0.00718
1025.4,0.00687
1025.6,0.00657
1025.8,0.00622
1026.0,0.00593
1026.2,0.00556
1026.4,0.00525
1026.6,0.00494
1026.8,0.00463
1027.0,0.00442
1027.2,0.00412
1027.4,0.0039
1027.6,0.00369
1027.8,0.00348
1028.0,0.00328
1028.2,0.0031
1028.4,0.00295
1028.6,0.00279
1028.8,0.00265
1029.0,0.00252
1029.2,0.00241
1029.4,0.00229
1029.6,0.00218
1029.8,0.00209
1030.0,0.00199
1030.2,0.00192
1030.4,0.00184
1030.6,0.00177
1030.8,0.00169
1031.0,0.00163
1031.2,0.00157
1031.4,0.00151
1031.6,0.00146
1031.8,0.00142
1032.0,0.00136
1032.2,0.00132
1032.4,0.00128
1032.6,0.00125
1032.8,0.00122
1033.0,0.00115
1033.2,0.00114
1033.4,0.00111
1033.6,0.00109
1033.8,0.00105
1034.0,0.00103
1034.2,0.001
1034.4,9.8048e-04
1034.6,9.6503e-04
1034.8,9.475e-04
1035.0,9.2301e-04
1035.2,8.9588e-04
1035.4,8.8914e-04
1035.6,8.6377e-04
1035.8,8.5511e-04
1036.0,8.3102e-04
1036.2,8.1862e-04
1036.4,8.1095e-04
1036.6,8.005e-04
1036.8,7.8472e-04
1037.0,7.6746e-04
1037.2,7.6037e-04
1037.4,7.5645e-04
1037.6,7.4885e-04
1037.8,7.3277e-04
1038.0,7.2273e-04
1038.2,7.1188e-04
1038.4,7.0132e-04
1038.6,6.9462e-04
1038.8,6.796e-04
1039.0,6.886e-04
1039.2,6.719e-04
1039.4,6.7588e-04
1039.6,6.6657e-04
1039.8,6.6171e-04
1040.0,6.5326e-04
1040.2,6.521e-04
1040.4,6.3994e-04
1040.6,6.3362e-04
1040.8,6.2734e-04
1041.0,6.2224e-04
1041.2,6.2196e-04
1041.4,6.1422e-04
1041.6,6.3901e-04
1041.8,6.1435e-04
1042.0,6.1846e-04
1042.2,6.0422e-04
1042.4,6.1083e-04
1042.6,6.1199e-04
1042.8,6.0477e-04
1043.0,6.0389e-04
1043.2,6.0324e-04
1043.4,6.0463e-04
1043.6,6.0047e-04
1043.8,6.0764e-04
1044.0,6.0264e-04
1044.2,6.0894e-04
1044.4,6.0252e-04
1044.6,6.046e-04
1044.8,6.05e-04
1045.0,6.0882e-04
1045.2,6.1284e-04
1045.4,6.1689e-04
1045.6,6.2097e-04
1045.8,6.2382e-04
1046.0,6.2551e-04
1046.2,6.2719e-04
1046.4,6.2889e-04
1046.6,6.3069e-04
1046.8,6.3443e-04
1047.0,6.3819e-04
1047.2,6.4197e-04
1047.4,6.4577e-04
1047.6,6.5004e-04
1047.8,6.5466e-04
1048.0,6.5931e-04
1048.2,6.6399e-04
1048.4,6.6893e-04
1048.6,6.7549e-04
1048.8,6.8211e-04
1049.0,6.888e-04
1049.2,6.9555e-04
1049.4,7.0214e-04
1049.6,7.0866e-04
1049.8,7.1524e-04
1050.0,7.2188e-04
1050.2,7.2884e-04
1050.4,7.3691e-04
1050.6,7.4507e-04
1050.8,7.5331e-04
1051.0,7.6165e-04
1051.2,7.7105e-04
1051.4,7.8092e-04
1051.6,7.9091e-04
1051.8,8.0103e-04
1052.0,8.1234e-04
1052.2,8.2663e-04
1052.4,8.4117e-04
1052.6,8.5597e-04
1052.8,8.7103e-04
1053.0,8.8416e-04
1053.2,8.9699e-04
1053.4,9.1001e-04
1053.6,9.2321e-04
1053.8,9.3835e-04
1054.0,9.5696e-04
1054.2,9.7595e-04
1054.4,9.953e-04
1054.6,0.00102
1054.8,0.00104
1055.0,0.00106
1055.2,0.00109
1055.4,0.00111
1055.6,0.00114
1055.8,0.00116
1056.0,0.00119
1056.2,0.00121
1056.4,0.00124
1056.6,0.00126
1056.8,0.00129
1057.0,0.00132
1057.2,0.00135
1057.4,0.00138
1057.6,0.00142
1057.8,0.00146
1058.0,0.00151
1058.2,0.00155
1058.4,0.00159
1058.6,0.00163
1058.8,0.00168
1059.0,0.00172
1059.2,0.00177
1059.4,0.00183
1059.6,0.00188
1059.8,0.00194
1060.0,0.00199
1060.2,0.00206
1060.4,0.00212
1060.6,0.00218
1060.8,0.00225
1061.0,0.00232
1061.2,0.00241
1061.4,0.00249
1061.6,0.00258
1061.8,0.00267
1062.0,0.00276
1062.2,0.00286
1062.4,0.00296
1062.6,0.00306
1062.8,0.00317
1063.0,0.00328
1063.2,0.0034
1063.4,0.00352
1063.6,0.00365
1063.8,0.00379
1064.0,0.00392
1064.2,0.00407
1064.4,0.00422
1064.6,0.00438
1064.8,0.00455
1065.0,0.00473
1065.2,0.0049
1065.4,0.00507
1065.6,0.00525
1065.8,0.00543
1066.0,0.00562
1066.2,0.00581
1066.4,0.00601
1066.6,0.00621
1066.8,0.0064
1067.0,0.00658
1067.2,0.00677
1067.4,0.00697
1067.6,0.00716
1067.8,0.00733
1068.0,0.0075
1068.2,0.00768
1068.4,0.00786
1068.6,0.00799
1068.8,0.0081
1069.0,0.00822
1069.2,0.00834
1069.4,0.00843
1069.6,0.00846
1069.8,0.0085
1070.0,0.00853
1070.2,0.00856
1070.4,0.00853
1070.6,0.0085
1070.8,0.00846
1071.0,0.00843
1071.2,0.00836
1071.4,0.00825
1071.6,0.00814
1071.8,0.00803
1072.0,0.00793
1072.2,0.00778
1072.4,0.00764
1072.6,0.00749
1072.8,0.00736
1073.0,0.0072
1073.2,0.00703
1073.4,0.00686
1073.6,0.0067
1073.8,0.00655
1074.0,0.00638
1074.2,0.00623
1074.4,0.00607
1074.6,0.00592
1074.8,0.00583
1075.0,0.00576
1075.2,0.0057
1075.4,0.00563
1075.6,0.00557
1075.8,0.00543
1076.0,0.0053
1076.2,0.00517
1076.4,0.00505
1076.6,0.00492
1076.8,0.0048
1077.0,0.00468
1077.2,0.00457
1077.4,0.00447
1077.6,0.00438
1077.8,0.00429
1078.0,0.0042
1078.2,0.00411
1078.4,0.00403
1078.6,0.00395
1078.8,0.00386
1079.0,0.00379
1079.2,0.00371
1079.4,0.00364
1079.6,0.00357
1079.8,0.0035
1080.0,0.00343
1080.2,0.00336
1080.4,0.0033
1080.6,0.00323
1080.8,0.00318
1081.0,0.00313
1081.2,0.00309
1081.4,0.00304
1081.6,0.003
1081.8,0.00295
1082.0,0.00291
1082.2,0.00287
1082.4,0.00283
1082.6,0.00279
1082.8,0.00276
1083.0,0.00273
1083.2,0.0027
1083.4,0.00267
1083.6,0.00264
1083.8,0.00261
1084.0,0.00258
1084.2,0.00255
1084.4,0.00252
1084.6,0.0025
1084.8,0.00247
1085.0,0.00245
1085.2,0.00242
1085.4,0.0024
1085.6,0.00238
1085.8,0.00235
1086.0,0.00233
1086.2,0.00231
1086.4,0.0023
1086.6,0.00229
1086.8,0.00228
1087.0,0.00227
1087.2,0.00227
1087.4,0.00226
1087.6,0.00225
1087.8,0.00224
1088.0,0.00223
1088.2,0.00222
1088.4,0.00222
1088.6,0.00221
1088.8,0.0022
1089.0,0.00219
1089.2,0.00218
1089.4,0.00218
1089.6,0.00217
1089.8,0.00217
1090.0,0.00217
1090.2,0.00217
1090.4,0.00217
1090.6,0.00218
1090.8,0.00218
1091.0,0.00218
1091.2,0.00218
1091.4,0.00218
1091.6,0.00218
1091.8,0.00218
1092.0,0.00218
1092.2,0.00219
1092.4,0.00219
1092.6,0.00219
1092.8,0.00219
1093.0,0.00219
1093.2,0.00221
1093.4,0.00222
1093.6,0.00223
1093.8,0.00225
1094.0,0.00226
1094.2,0.00227
1094.4,0.00229
1094.6,0.0023
1094.8,0.00232
1095.0,0.00233
1095.2,0.00234
1095.4,0.00236
1095.6,0.00237
1095.8,0.00239
1096.0,0.00241
1096.2,0.00243
1096.4,0.00246
1096.6,0.00249
1096.8,0.00251
1097.0,0.00254
1097.2,0.00257
1097.4,0.00259
1097.6,0.00262
1097.8,0.00265
1098.0,0.00268
1098.2,0.0027
1098.4,0.00273
1098.6,0.00276
1098.8,0.00279
1099.0,0.00282
1099.2,0.00285
1099.4,0.00288
1099.6,0.00292
1099.8,0.00295
1100.0,0.00299
1100.2,0.00302
1100.4,0.00306
1100.6,0.0031
1100.8,0.00313
1101.0,0.00317
1101.2,0.00321
1101.4,0.00325
1101.6,0.00329
1101.8,0.00333
1102.0,0.00337
1102.2,0.00341
1102.4,0.00347
1102.6,0.00353
1102.8,0.00359
1103.0,0.00365
1103.2,0.00371
1103.4,0.00377
1103.6,0.00384
1103.8,0.0039
1104.0,0.00397
1104.2,0.00404
1104.4,0.00411
1104.6,0.00418
1104.8,0.00425
1105.0,0.00432
1105.2,0.0044
1105.4,0.00449
1105.6,0.00459
1105.8,0.00469
1106.0,0.00478
1106.2,0.00488
1106.4,0.00499
1106.6,0.00509
1106.8,0.0052
1107.0,0.00531
1107.2,0.00542
1107.4,0.00553
1107.6,0.00565
1107.8,0.00576
1108.0,0.00589
1108.2,0.00601
1108.4,0.00613
1108.6,0.00626
1108.8,0.00639
1109.0,0.00653
