## Type: detector
## Name: Andor Neo 5.5 Megapixel
wavelength,qe
884.2035780408858, 17.08634996497561
887.4615706949556, 16.500379141952443
890.7195633490256, 15.918003231953968
893.9775560030956, 15.342817148004855
897.2355486571656, 14.790997998716165
900.4935413112356, 14.2535585015262
903.7515339653056, 13.730498656434975
907.0715836223103, 13.195575598362296
910.7329467954555, 12.65359752347868
914.4563669715355, 12.103126466574253
918.1797871476155, 11.577819800842597
921.9853415922855, 11.041503713972851
926.0920550217854, 10.507459412417319
930.3788874613512, 9.95281268534022
934.9351779399753, 9.412109385535722
939.7002692367444, 8.858193203649321
944.272817600301, 8.427552580900965
947.2302216464062, 8.034358968826368
951.7215972338025, 7.696317314072097
956.0655874392293, 7.219871507867573
960.5627808706508, 6.8170315458434345
963.7296273016605, 6.387768973087866
968.0096212228108, 6.062099810660214
971.0833821494185, 5.622771481435535
975.7066288680511, 5.287246265798558
980.8185744847942, 4.87413084404551
986.1322053610751, 4.457583914405284
991.251908103185, 4.068679687189686
996.371610845295, 3.7209535546204435
999.629603499365, 3.5089626229225246
