## Type: excitation
## Name: Lumencor-mCherry (LED)
wavelength,intensity
395.68348805,0.00233654
395.79456675,0.00299334
395.90565180,0.00225676
396.01674320,0.00297461
396.12784093,0.00211599
396.23894501,0.00322374
396.35005542,0.00084476
396.46117216,0.00429756
396.57229524,0.00232882
396.68342464,0.00282348
396.79456037,0.00235922
396.90570243,0.00283148
397.01685081,0.00221585
397.12800550,0.00278372
397.23916651,0.00226170
397.35033384,0.00275846
397.46150747,0.00207645
397.57268742,0.00279405
397.68387367,0.00211571
397.79506623,0.00274772
397.90626508,0.00222706
398.01747024,0.00264977
398.12868169,0.00230169
398.23989944,0.00288622
398.35112347,0.00218216
398.46235380,0.00295707
398.57359041,0.00209936
398.68483331,0.00280014
398.79608249,0.00223902
398.90733794,0.00307966
399.01859967,0.00103791
399.12986768,0.00410409
399.24114196,0.00234473
399.35242250,0.00274539
399.46370932,0.00226750
399.57500239,0.00283990
399.68630173,0.00227711
399.79760733,0.00287031
399.90891918,0.00205186
400.02023729,0.00266329
400.13156164,0.00231758
400.24289225,0.00274049
400.35422910,0.00221721
400.46557220,0.00269489
400.57692154,0.00219923
400.68827711,0.00282655
400.79963893,0.00213911
400.91100697,0.00280996
401.02238125,0.00217326
401.13376176,0.00298329
401.24514849,0.00210709
401.35654145,0.00284572
401.46794063,0.00227246
401.57934602,0.00294163
401.69075764,0.00068168
401.80217546,0.00408983
401.91359950,0.00221657
402.02502975,0.00272130
402.13646620,0.00215084
402.24790886,0.00276691
402.35935771,0.00225538
402.47081277,0.00269701
402.58227402,0.00208111
402.69374147,0.00276457
402.80521511,0.00224999
402.91669493,0.00290419
403.02818095,0.00217679
403.13967314,0.00292105
403.25117152,0.00222121
403.36267608,0.00277627
403.47418681,0.00213700
403.58570372,0.00258610
403.69722679,0.00232999
403.80875604,0.00278842
403.92029145,0.00215596
404.03183303,0.00275777
404.14338077,0.00210382
404.25493466,0.00304946
404.36649471,0.00077527
404.47806092,0.00401571
404.58963328,0.00210429
404.70121178,0.00261695
404.81279643,0.00231690
404.92438723,0.00276596
405.03598417,0.00197003
405.14758724,0.00281159
405.25919645,0.00209607
405.37081180,0.00263499
405.48243328,0.00216556
405.59406088,0.00284433
405.70569461,0.00205049
405.81733447,0.00267125
405.92898044,0.00226474
406.04063254,0.00266635
406.15229075,0.00215905
406.26395507,0.00279687
406.37562551,0.00196908
406.48730205,0.00256763
406.59898471,0.00219687
406.71067346,0.00274750
406.82236831,0.00207643
406.93406927,0.00299284
407.04577632,0.00070743
407.15748946,0.00424397
407.26920870,0.00203083
407.38093402,0.00278614
407.49266543,0.00212741
407.60440292,0.00266585
407.71614650,0.00221421
407.82789615,0.00279123
407.93965188,0.00220907
408.05141368,0.00271124
408.16318156,0.00207903
408.27495550,0.00271385
