Type: excitation
Name: Xe(Xenon) arc lamp
wavelength,intensity
442.41024037,0.50773034
442.52374317,0.50705031
442.63725128,0.50703288
442.75076469,0.50707577
442.86428340,0.50773756
442.97780741,0.50708508
443.09133672,0.50825130
443.20487132,0.50797682
443.31841120,0.50837615
443.43195638,0.50834089
443.54550684,0.50967626
443.65906259,0.50949901
443.77262361,0.51113159
443.88618991,0.51050112
443.99976149,0.51339829
444.11333834,0.51279897
444.22692046,0.51473901
444.34050785,0.51525612
444.45410051,0.51750415
444.56769843,0.51849504
444.68130160,0.52148018
444.79491004,0.52260222
444.90852373,0.52473755
445.02214268,0.52565198
445.13576687,0.52564128
445.24939631,0.52857557
445.36303100,0.52930561
445.47667093,0.53001833
445.59031611,0.53252443
445.70396652,0.53241608
445.81762216,0.53506418
445.93128304,0.53570231
446.04494915,0.53809442
446.15862048,0.53956774
446.27229704,0.54214432
446.38597883,0.54294832
446.49966583,0.54557395
446.61335805,0.54659799
446.72705549,0.54904472
446.84075814,0.55074020
446.95446600,0.55308022
447.06817907,0.55462828
447.18189735,0.55700265
447.29562083,0.55879705
447.40934950,0.56086439
447.52308338,0.56227428
447.63682245,0.56525642
447.75056671,0.56662855
447.86431617,0.56917342
447.97807081,0.57015846
448.09183064,0.57285753
448.20559565,0.57453504
448.31936584,0.57673597
448.43314121,0.57885506
