Type: excitation
Name: Metal Halide lamp
wavelength, intensity:
393.57420181,0.02867073
393.68515946,0.02804530
393.79612350,0.02875418
393.90709393,0.02815067
394.01807076,0.02929068
394.12905396,0.02900124
394.24004356,0.02930394
394.35103953,0.02891105
394.46204188,0.02923872
394.57305061,0.02895400
394.68406571,0.03006615
394.79508719,0.02941217
394.90611503,0.03026785
395.01714924,0.02969872
395.12818981,0.03048527
395.23923675,0.03063253
395.35029004,0.03197620
395.46134969,0.03078348
395.57241569,0.03040232
395.68348805,0.02980425
395.79456675,0.02937151
395.90565180,0.03187338
396.01674320,0.03066651
396.12784093,0.02988270
396.23894501,0.03058836
396.35005542,0.03009421
396.46117216,0.03124734
396.57229524,0.03129486
396.68342464,0.03192371
396.79456037,0.03103271
396.90570243,0.03133376
397.01685081,0.03080915
397.12800550,0.03148357
397.23916651,0.03104593
397.35033384,0.03165604
397.46150747,0.03150385
397.57268742,0.03233462
397.68387367,0.03117783
397.79506623,0.03174317
397.90626508,0.03160939
398.01747024,0.03271225
398.12868169,0.03246868
398.23989944,0.03307916
398.35112347,0.03273420
398.46235380,0.03384419
398.57359041,0.03361374
398.68483331,0.03344077
398.79608249,0.03272122
398.90733794,0.03330616
399.01859967,0.03259417
399.12986768,0.03300376
399.24114196,0.03286025
399.35242250,0.03417935
399.46370932,0.03362484
399.57500239,0.03447391
399.68630173,0.03414619
399.79760733,0.03580795
399.90891918,0.03504115
400.02023729,0.03571481
400.13156164,0.03530080
400.24289225,0.03579858
400.35422910,0.03546993
400.46557220,0.03642099
400.57692154,0.03614816
400.68827711,0.03686016
400.79963893,0.03629016
400.91100697,0.03715913
401.02238125,0.03728953
401.13376176,0.03775170
401.24514849,0.03712505
401.35654145,0.03789086
401.46794063,0.03745201
401.57934602,0.03887056
401.69075764,0.03769910
401.80217546,0.03873578
401.91359950,0.03708115
402.02502975,0.04099972
402.13646620,0.03979723
402.24790886,0.04181544
402.35935771,0.04249293
402.47081277,0.04358893
402.58227402,0.04345596
402.69374147,0.04512953
402.80521511,0.04647355
402.91669493,0.04851711
403.02818095,0.04938895
403.13967314,0.05142138
403.25117152,0.05229957
403.36267608,0.05508878
403.47418681,0.05620471
403.58570372,0.05847207
403.69722679,0.05983832
403.80875604,0.06339585
403.92029145,0.06569457
404.03183303,0.06894506
404.14338077,0.07221728
404.25493466,0.07952323
404.36649471,0.09060871
404.47806092,0.11299705
404.58963328,0.14325628
404.70121178,0.17427781
404.81279643,0.19424235
404.92438723,0.20649125
405.03598417,0.21310179
405.14758724,0.21365936
405.25919645,0.20820405
405.37081180,0.20804703
405.48243328,0.20396085
405.59406088,0.20227095
405.70569461,0.20076348
405.81733447,0.19734077
405.92898044,0.19384235
406.04063254,0.19008071
406.15229075,0.18525635
406.26395507,0.18634975
406.37562551,0.18219011
406.48730205,0.18025863
406.59898471,0.17502786
406.71067346,0.16929612
406.82236831,0.16424597
406.93406927,0.15596616
407.04577632,0.14746027
407.15748946,0.14087814
407.26920870,0.13484950
407.38093402,0.13196909
407.49266543,0.12326642
407.60440292,0.11821669
407.71614650,0.11976331
407.82789615,0.12447482
407.93965188,0.12861229
408.05141368,0.12851044
408.16318156,0.12549164
408.27495550,0.11860818
408.38673551,0.11673672
408.49852158,0.11152054
408.61031372,0.10676677
408.72211191,0.10283616
408.83391616,0.09843664
408.94572646,0.09634553
409.05754281,0.09296943
409.16936521,0.09141089
409.28119366,0.09088404
409.39302815,0.08972091
409.50486868,0.08635994
409.61671525,0.08528906
409.72856786,0.08445920
409.84042650,0.08479210
409.95229117,0.08204729
410.06416187,0.08117159
410.17603860,0.07982110
410.28792135,0.08004164
410.39981012,0.07838570
410.51170491,0.07831399
410.62360571,0.07561770
410.73551253,0.07688532
410.84742536,0.07723045
410.95934420,0.07694810
411.07126905,0.07550720
411.18319990,0.07510867
411.29513675,0.07423572
411.40707959,0.07414801
411.51902844,0.07207264
411.63098328,0.07250282
411.74294410,0.07291521
411.85491092,0.07308982
411.96688372,0.07207733
412.07886251,0.07253542
412.19084728,0.07283949
412.30283803,0.07443292
412.41483475,0.07228663
412.52683744,0.07204770
412.63884611,0.07179346
412.75086075,0.07156247
412.86288135,0.07187639
412.97490791,0.07276804
413.08694044,0.07053394
413.19897892,0.07031830
413.31102336,0.06971281
413.42307376,0.06988985
413.53513010,0.06857941
413.64719240,0.06792683
413.75926064,0.06642381
413.87133482,0.06691785
413.98341495,0.06619463
414.09550101,0.06712269
414.20759301,0.06429310
414.31969094,0.06597333
414.43179480,0.06287968
414.54390459,0.06245265
414.65602031,0.06204080
414.76814195,0.06139695
414.88026952,0.06004750
414.99240300,0.06078922
415.10454239,0.05930367
415.21668770,0.05909123
415.32883892,0.05877538
415.44099605,0.05955890
415.55315909,0.05843516
415.66532803,0.05881152
415.77750287,0.05826915
415.88968361,0.05854881
416.00187024,0.05802390
416.11406277,0.05808169
416.22626119,0.05747986
416.33846550,0.05693134
416.45067569,0.05597124
416.56289177,0.05732755
416.67511372,0.05679463
416.78734156,0.05698183
416.89957527,0.05641129
417.01181486,0.05668361
417.12406032,0.05652583
417.23631164,0.05822883
417.34856883,0.05746347
417.46083189,0.05914134
417.57310080,0.05838915
417.68537557,0.05868892
417.79765620,0.05706270
417.90994269,0.05724843
418.02223502,0.05696612
418.13453320,0.05787348
418.24683723,0.05615148
418.35914710,0.05675675
418.47146282,0.05709581
418.58378437,0.05827358
418.69611176,0.05763414
418.80844498,0.05795790
418.92078403,0.05683277
419.03312891,0.05712362
419.14547961,0.05795629
419.25783614,0.05993003
419.37019849,0.05936157
419.48256666,0.05898203
419.59494065,0.05955910
419.70732044,0.06050876
419.81970605,0.05916206
419.93209747,0.05949199
420.04449469,0.05905424
420.15689772,0.06009062
420.26930655,0.05969221
420.38172117,0.05921318
420.49414159,0.06081253
420.60656781,0.06000297
420.71899981,0.06011714
420.83143761,0.06057220
420.94388119,0.06049348
421.05633055,0.06129085
421.16878570,0.06213519
421.28124662,0.06400156
421.39371332,0.06242763
421.50618579,0.06278060
421.61866403,0.06252363
421.73114804,0.06418186
421.84363782,0.06430812
421.95613336,0.06425563
422.06863466,0.06291350
422.18114172,0.06304196
422.29365454,0.06418661
422.40617310,0.06510166
422.51869742,0.06527559
422.63122749,0.06725717
422.74376331,0.06630149
422.85630486,0.06723428
422.96885216,0.06680208
423.08140520,0.06630477
423.19396397,0.06685610
423.30652847,0.06750707
423.41909871,0.06719212
423.53167468,0.06872147
423.64425637,0.06858417
423.75684378,0.06959631
423.86943691,0.06877461
423.98203577,0.06942679
424.09464034,0.06969468
424.20725062,0.07071255
424.31986661,0.06927993
424.43248831,0.07096906
424.54511572,0.07183651
424.65774883,0.07296262
424.77038764,0.07142917
424.88303215,0.07128739
424.99568235,0.07240016
425.10833825,0.07489354
425.22099984,0.07380914
425.33366712,0.07359461
425.44634008,0.07325077
425.55901873,0.07391954
425.67170306,0.07609192
425.78439306,0.07650393
425.89708874,0.07554024
426.00979010,0.07567243
426.12249712,0.07475216
426.23520982,0.07455873
426.34792818,0.07338037
426.46065220,0.07376256
426.57338188,0.07088269
426.68611722,0.07486783
426.79885822,0.07327845
426.91160487,0.07541875
427.02435717,0.07582870
427.13711512,0.07738674
427.24987872,0.07840843
427.36264796,0.07970595
427.47542284,0.07824302
427.58820336,0.07854253
427.70098951,0.08073493
427.81378130,0.08088609
427.92657871,0.08060537
428.03938176,0.08104247
428.15219043,0.08147042
428.26500473,0.08270268
428.37782464,0.08299151
428.49065017,0.08427500
428.60348132,0.08323302
428.71631809,0.08412139
428.82916046,0.08538291
428.94200844,0.08627532
429.05486203,0.08508978
429.16772122,0.08783939
429.28058601,0.08795324
429.39345640,0.09003069
429.50633238,0.08992689
429.61921396,0.09100438
429.73210113,0.09236872
429.84499389,0.09560579
429.95789223,0.09651734
430.07079616,0.09851245
430.18370567,0.09765383
430.29662075,0.09927788
430.40954141,0.09871467
430.52246765,0.10050399
430.63539945,0.10270110
430.74833682,0.10464332
430.86127976,0.10494906
430.97422826,0.10298349
431.08718233,0.10507854
431.20014195,0.10520161
431.31310712,0.10512405
431.42607785,0.10633114
431.53905413,0.10547526
431.65203596,0.10404887
431.76502333,0.10399155
431.87801625,0.10245193
431.99101471,0.10456044
432.10401870,0.10477035
432.21702824,0.10545433
432.33004330,0.10427372
432.44306390,0.10389179
432.55609002,0.10180692
432.66912167,0.10205767
432.78215884,0.10486654
432.89520153,0.10417829
433.00824974,0.10345127
433.12130347,0.10249275
433.23436271,0.10384309
433.34742746,0.10454042
433.46049772,0.10722813
433.57357348,0.10702114
433.68665475,0.10562254
433.79974152,0.10609215
433.91283379,0.10846102
434.02593155,0.11180974
434.13903480,0.11257477
434.25214355,0.11385604
434.36525778,0.11347847
434.47837750,0.11576047
434.59150270,0.11860289
434.70463339,0.12445152
434.81776955,0.13045166
434.93091118,0.13647399
435.04405829,0.14297971
435.15721087,0.15718450
435.27036892,0.18132715
435.38353244,0.21422187
435.49670141,0.25481022
435.60987585,0.30059151
435.72305575,0.32529067
435.83624110,0.34291892
435.94943190,0.35552258
436.06262816,0.36240016
436.17582986,0.36439339
436.28903701,0.36259546
436.40224960,0.36132217
436.51546764,0.36467138
436.62869111,0.37027023
436.74192001,0.37382588
436.85515435,0.37259981
436.96839412,0.35925546
437.08163932,0.35961365
437.19488994,0.36095491
437.30814599,0.35820679
437.42140746,0.35643093
437.53467434,0.36195295
437.64794664,0.35499137
437.76122435,0.34725967
437.87450748,0.34183964
437.98779601,0.34265344
438.10108995,0.34010354
438.21438929,0.32923457
438.32769403,0.31773886
438.44100417,0.31039295
438.55431971,0.30300052
438.66764063,0.29152713
438.78096695,0.28726038
438.89429866,0.27537467
439.00763575,0.27395245
439.12097823,0.26383797
439.23432608,0.25673932
439.34767931,0.24128747
439.46103792,0.23174547
439.57440191,0.22810382
439.68777126,0.22380374
439.80114598,0.21705233
439.91452607,0.21217151
440.02791152,0.20764517
440.14130232,0.19857869
440.25469849,0.19469078
440.36810002,0.19268715
440.48150689,0.18836291
440.59491912,0.18620182
440.70833669,0.18214215
440.82175961,0.17549797
440.93518788,0.17253782
441.04862148,0.17004494
441.16206042,0.16884842
441.27550470,0.16426996
441.38895431,0.16139614
441.50240925,0.16066086
441.61586952,0.15260108
441.72933511,0.14850138
441.84280603,0.14566714
441.95628227,0.14283692
442.06976382,0.14363593
442.18325069,0.13912701
442.29674288,0.13528212
442.41024037,0.13421148
442.52374317,0.13421493
442.63725128,0.13204693
442.75076469,0.12875001
442.86428340,0.12825336
442.97780741,0.12856151
443.09133672,0.12725543
443.20487132,0.12313326
443.31841120,0.12285858
443.43195638,0.12012075
443.54550684,0.12233222
443.65906259,0.12023611
443.77262361,0.11815597
443.88618991,0.11772929
443.99976149,0.11690007
444.11333834,0.11367654
444.22692046,0.11473476
444.34050785,0.11363554
444.45410051,0.11316600
444.56769843,0.11381465
444.68130160,0.11159326
444.79491004,0.11122822
444.90852373,0.11079263
445.02214268,0.10722722
445.13576687,0.10455504
445.24939631,0.10643291
445.36303100,0.10585211
445.47667093,0.10767506
445.59031611,0.10867005
445.70396652,0.10542984
445.81762216,0.10428830
445.93128304,0.10434377
446.04494915,0.10328869
446.15862048,0.10330370
446.27229704,0.10357749
446.38597883,0.10277044
446.49966583,0.10222001
446.61335805,0.09942284
446.72705549,0.10128139
446.84075814,0.09966718
446.95446600,0.10069937
447.06817907,0.09953779
447.18189735,0.09935437
447.29562083,0.09901111
447.40934950,0.09909345
447.52308338,0.09871674
447.63682245,0.09797894
447.75056671,0.09724170
447.86431617,0.09716656
447.97807081,0.09524564
448.09183064,0.09563501
448.20559565,0.09402635
448.31936584,0.09142132
448.43314121,0.08965511
448.54692175,0.09193911
448.66070747,0.08966667
448.77449835,0.08987982
448.88829441,0.08798413
449.00209563,0.08788284
449.11590201,0.08559435
449.22971355,0.08699720
