Type: excitation
Name: LumencorDAPI (LED)
wavelength,intensity
370.96653670,0.00048214
371.07613076,0.00386298
371.18573173,0.00171618
371.29533961,0.00234429
371.40495439,0.00180219
371.51457607,0.00247398
371.62420464,0.00179003
371.73384011,0.00240882
371.84348247,0.00169564
371.95313172,0.00267035
372.06278786,0.00063622
372.17245088,0.00397590
372.28212078,0.00185033
372.39179756,0.00237021
372.50148122,0.00190903
372.61117176,0.00236015
372.72086916,0.00208502
372.83057344,0.00250067
372.94028458,0.00196774
373.05000258,0.00275452
373.15972745,0.00066217
373.26945918,0.00385230
373.37919776,0.00189663
373.48894320,0.00255888
373.59869549,0.00198264
373.70845463,0.00258764
373.81822061,0.00207336
373.92799344,0.00256234
374.03777311,0.00197098
374.14755962,0.00283119
374.25735297,0.00072855
374.36715315,0.00395209
374.47696017,0.00217995
374.58677401,0.00279359
374.69659468,0.00211003
374.80642218,0.00285643
374.91625649,0.00209299
375.02609763,0.00277603
375.13594558,0.00215889
375.24580034,0.00312338
375.35566192,0.00084754
375.46553031,0.00445345
375.57540550,0.00222645
375.68528750,0.00292795
375.79517630,0.00245954
375.90507190,0.00294623
376.01497430,0.00236907
376.12488349,0.00291394
376.23479947,0.00255722
376.34472224,0.00320055
376.45465180,0.00106587
376.56458814,0.00436325
376.67453127,0.00254996
376.78448117,0.00304462
376.89443785,0.00280685
377.00440130,0.00336091
377.11437153,0.00259113
377.22434852,0.00337491
377.33433229,0.00282913
377.44432281,0.00369914
377.55432010,0.00155418
377.66432415,0.00502780
377.77433495,0.00309628
377.88435251,0.00383869
377.99437682,0.00330432
378.10440788,0.00392354
378.21444568,0.00341771
378.32449023,0.00415263
378.43454152,0.00365102
378.54459955,0.00481721
378.65466432,0.00266012
378.76473582,0.00595044
378.87481406,0.00441582
378.98489902,0.00492776
379.09499071,0.00461292
379.20508912,0.00561712
379.31519425,0.00542379
379.42530611,0.00635091
379.53542468,0.00612600
379.64554996,0.00767396
379.75568196,0.00594464
379.86582067,0.00978313
379.97596608,0.00880371
380.08611820,0.01027235
380.19627701,0.01050288
380.30644253,0.01225534
380.41661475,0.01278042
380.52679365,0.01420046
380.63697925,0.01481316
380.74717154,0.01700205
380.85737052,0.01617270
380.96757618,0.02061311
381.07778852,0.01988944
381.18800754,0.02145089
381.29823324,0.02205609
381.40846561,0.02359373
381.51870465,0.02415012
381.62895037,0.02584740
381.73920274,0.02643908
381.84946179,0.02828574
381.95972749,0.02703422
382.06999986,0.03154436
382.18027888,0.03076561
382.29056455,0.03202351
382.40085688,0.03274861
382.51115585,0.03454906
382.62146147,0.03504559
382.73177374,0.03665213
382.84209265,0.03738125
382.95241819,0.03919306
383.06275038,0.03811265
383.17308919,0.04264876
383.28343464,0.04200664
383.39378672,0.04375975
383.50414543,0.04452660
383.61451076,0.04634705
383.72488271,0.04671096
383.83526128,0.04880852
383.94564646,0.04947635
384.05603826,0.05192704
384.16643667,0.05121763
384.27684169,0.05607858
384.38725332,0.05601548
384.49767155,0.05845823
384.60809639,0.05998088
384.71852782,0.06246086
384.82896585,0.06429236
384.93941047,0.06695019
385.04986168,0.06873559
385.16031949,0.07216813
385.27078388,0.07300658
385.38125485,0.07872038
385.49173241,0.08012780
385.60221654,0.08369770
385.71270725,0.08630837
385.82320454,0.09008589
385.93370840,0.09307698
386.04421882,0.09657751
386.15473581,0.10011269
386.26525937,0.10453698
386.37578949,0.10567722
386.48632617,0.11243215
386.59686940,0.11418317
386.70741919,0.11813459
386.81797553,0.12163273
386.92853842,0.12564056
387.03910785,0.12873950
387.14968383,0.13334175
387.26026635,0.13660315
387.37085541,0.14119713
387.48145100,0.14317184
387.59205313,0.15093483
387.70266180,0.15313239
387.81327699,0.15786228
387.92389870,0.16230195
388.03452694,0.16744066
388.14516171,0.17200669
388.25580299,0.17810865
388.36645079,0.18326347
388.47710510,0.19000801
388.58776592,0.19415671
388.69843325,0.20415024
388.80910709,0.20899437
388.91978744,0.21681675
389.03047428,0.22421267
389.14116762,0.23256740
389.25186746,0.24020804
389.36257380,0.24900035
389.47328662,0.25746721
389.58400594,0.26713238
389.69473174,0.27392308
389.80546402,0.28675514
389.91620279,0.29446062
390.02694804,0.30498553
390.13769976,0.31372106
390.24845795,0.32482031
390.35922262,0.33441054
390.46999376,0.34542603
390.58077136,0.35506781
390.69155543,0.36608784
390.80234595,0.37442094
390.91314294,0.38854053
391.02394638,0.39827596
391.13475628,0.40915250
391.24557263,0.42032298
391.35639543,0.43268105
391.46722467,0.44358185
391.57806036,0.45619640
391.68890249,0.46792263
391.79975106,0.48177152
391.91060606,0.49214800
392.02146750,0.50904279
392.13233537,0.52022916
392.24320967,0.53405047
392.35409040,0.54842775
392.46497755,0.56215813
392.57587112,0.57592020
392.68677111,0.59069318
392.79767752,0.60382433
392.90859034,0.62027257
393.01950957,0.63207038
393.13043521,0.64921865
393.24136726,0.66223046
393.35230571,0.67737112
393.46325056,0.69054518
393.57420181,0.70542637
393.68515946,0.71674495
393.79612350,0.73107097
393.90709393,0.74418064
394.01807076,0.75812065
394.12905396,0.76818969
394.24004356,0.78351182
394.35103953,0.79520691
394.46204188,0.80862335
394.57305061,0.82037018
394.68406571,0.83339056
394.79508719,0.84569811
394.90611503,0.85935961
395.01714924,0.87037312
395.12818981,0.88330844
395.23923675,0.89370617
395.35029004,0.90915544
395.46134969,0.91973512
395.57241569,0.93222513
395.68348805,0.94273193
395.79456675,0.95488118
395.90565180,0.96523187
396.01674320,0.97552268
396.12784093,0.98360402
396.23894501,0.99184477
396.35005542,0.99505656
396.46117216,0.99817802
396.57229524,0.99894781
396.68342464,0.99962458
396.79456037,0.99982772
396.90570243,0.99987893
397.01685081,0.99993292
397.12800550,0.99998107
397.23916651,0.99999088
397.35033384,0.99999603
397.46150747,0.99986208
397.57268742,0.99999065
397.68387367,0.99988989
397.79506623,0.99962198
397.90626508,0.99938494
398.01747024,0.99888278
398.12868169,0.99716130
398.23989944,0.99522458
398.35112347,0.98979469
398.46235380,0.98463087
398.57359041,0.97473293
398.68483331,0.96886303
398.79608249,0.95735130
398.90733794,0.94942348
399.01859967,0.93751866
399.12986768,0.92773450
399.24114196,0.91679089
399.35242250,0.90781161
399.46370932,0.89739748
399.57500239,0.88807658
399.68630173,0.87289830
399.79760733,0.86236986
399.90891918,0.84373822
400.02023729,0.82318113
400.13156164,0.79660883
400.24289225,0.76468203
400.35422910,0.72432299
400.46557220,0.67877019
400.57692154,0.62762208
400.68827711,0.57509882
400.79963893,0.51781792
400.91100697,0.46712748
401.02238125,0.41157570
401.13376176,0.36193937
401.24514849,0.31424584
401.35654145,0.27178340
401.46794063,0.23132497
401.57934602,0.19748158
401.69075764,0.16605195
401.80217546,0.14031293
401.91359950,0.11547544
402.02502975,0.10031645
402.13646620,0.08230054
402.24790886,0.07054020
402.35935771,0.05893868
402.47081277,0.05073463
402.58227402,0.04278647
402.69374147,0.03781207
402.80521511,0.03271381
402.91669493,0.02968388
403.02818095,0.02412695
403.13967314,0.02483480
403.25117152,0.02055797
403.36267608,0.01929984
403.47418681,0.01716800
403.58570372,0.01638678
403.69722679,0.01458031
403.80875604,0.01410038
403.92029145,0.01264413
404.03183303,0.01269643
404.14338077,0.00990327
404.25493466,0.01254386
404.36649471,0.01017351
404.47806092,0.01032732
404.58963328,0.00919084
404.70121178,0.00949517
404.81279643,0.00831748
404.92438723,0.00858538
405.03598417,0.00763657
405.14758724,0.00822024
405.25919645,0.00568630
405.37081180,0.00859195
405.48243328,0.00656218
405.59406088,0.00684740
405.70569461,0.00597828
405.81733447,0.00624358
405.92898044,0.00556316
406.04063254,0.00583520
406.15229075,0.00496657
406.26395507,0.00588384
406.37562551,0.00337909
406.48730205,0.00666293
406.59898471,0.00450843
406.71067346,0.00495020
406.82236831,0.00418696
406.93406927,0.00475805
407.04577632,0.00406077
407.15748946,0.00477088
407.26920870,0.00382023
407.38093402,0.00474915
407.49266543,0.00238006
407.60440292,0.00550073
407.71614650,0.00367269
407.82789615,0.00421341
407.93965188,0.00350088
408.05141368,0.00424191
408.16318156,0.00340788
408.27495550,0.00420266
408.38673551,0.00321643
408.49852158,0.00413253
408.61031372,0.00183984
408.72211191,0.00509867
408.83391616,0.00310307
408.94572646,0.00352430
409.05754281,0.00303202
409.16936521,0.00368953
409.28119366,0.00304040
409.39302815,0.00346209
409.50486868,0.00290929
409.61671525,0.00370637
409.72856786,0.00146979
409.84042650,0.00478775
409.95229117,0.00297890
410.06416187,0.00341842
410.17603860,0.00277227
410.28792135,0.00323442
410.39981012,0.00266009
410.51170491,0.00335107
410.62360571,0.00263483
410.73551253,0.00348830
410.84742536,0.00115701
410.95934420,0.00452222
411.07126905,0.00252100
411.18319990,0.00317415
411.29513675,0.00238823
411.40707959,0.00302637
411.51902844,0.00231387
411.63098328,0.00300391
411.74294410,0.00240364
411.85491092,0.00322911
411.96688372,0.00098773
412.07886251,0.00421291
412.19084728,0.00251071
412.30283803,0.00308321
412.41483475,0.00240739
412.52683744,0.00303971
412.63884611,0.00235363
412.75086075,0.00298688
412.86288135,0.00230829
412.97490791,0.00311311
413.08694044,0.00081504
413.19897892,0.00417857
413.31102336,0.00241069
413.42307376,0.00282719
413.53513010,0.00221386
413.64719240,0.00282419
413.75926064,0.00211356
413.87133482,0.00284733
413.98341495,0.00207872
414.09550101,0.00296743
414.20759301,0.00079800
414.31969094,0.00437680
414.43179480,0.00220146
414.54390459,0.00273677
414.65602031,0.00203737
414.76814195,0.00256123
414.88026952,0.00203736
414.99240300,0.00284099
415.10454239,0.00219279
415.21668770,0.00281017
415.32883892,0.00068550
415.44099605,0.00408856
415.55315909,0.00206165
415.66532803,0.00265634
415.77750287,0.00194153
415.88968361,0.00273486
416.00187024,0.00209395
416.11406277,0.00258878
416.22626119,0.00204648
416.33846550,0.00277909
416.45067569,0.00057612
416.56289177,0.00389664
416.67511372,0.00188519
416.78734156,0.00268043
416.89957527,0.00201283
417.01181486,0.00251772
417.12406032,0.00193474
417.23631164,0.00260350
417.34856883,0.00193449
417.46083189,0.00280478
417.57310080,0.00076757
417.68537557,0.00376998
417.79765620,0.00201632
417.90994269,0.00256633
418.02223502,0.00189222
418.13453320,0.00261569
418.24683723,0.00196161
418.35914710,0.00248756
418.47146282,0.00201421
418.58378437,0.00284311
418.69611176,0.00045809
418.80844498,0.00375498
418.92078403,0.00180310
419.03312891,0.00244856
419.14547961,0.00188006
419.25783614,0.00260185
419.37019849,0.00165308
419.48256666,0.00248802
419.59494065,0.00175826
419.70732044,0.00278283
419.81970605,0.00047072
419.93209747,0.00372039
420.04449469,0.00200066
420.15689772,0.00235128
420.26930655,0.00185673
420.38172117,0.00251514
420.49414159,0.00185127
420.60656781,0.00250394
420.71899981,0.00165469
420.83143761,0.00280736
420.94388119,0.00048150
421.05633055,0.00376600
421.16878570,0.00177439
421.28124662,0.00244970
421.39371332,0.00168224
421.50618579,0.00240386
421.61866403,0.00180918
421.73114804,0.00244923
421.84363782,0.00176389
421.95613336,0.00269840
422.06863466,0.00032717
422.18114172,0.00372668
422.29365454,0.00172128
422.40617310,0.00233234
422.51869742,0.00173745
422.63122749,0.00236321
422.74376331,0.00183912
422.85630486,0.00237887
422.96885216,0.00195808
423.08140520,0.00253434
423.19396397,0.00052239
423.30652847,0.00383662
423.41909871,0.00176898
423.53167468,0.00238704
423.64425637,0.00173278
423.75684378,0.00253223
423.86943691,0.00152750
423.98203577,0.00246747
424.09464034,0.00173205
424.20725062,0.00254392
424.31986661,0.00034238
424.43248831,0.00375053
424.54511572,0.00168976
424.65774883,0.00240623
424.77038764,0.00178984
424.88303215,0.00235901
424.99568235,0.00187884
425.10833825,0.00225707
425.22099984,0.00180948
425.33366712,0.00261890
425.44634008,0.00052026
425.55901873,0.00361875
425.67170306,0.00176904
425.78439306,0.00235640
425.89708874,0.00176758
426.00979010,0.00239825
426.12249712,0.00168578
426.23520982,0.00234984
426.34792818,0.00178726
426.46065220,0.00262782
426.57338188,0.00053964
426.68611722,0.00377181
426.79885822,0.00164816
426.91160487,0.00233771
427.02435717,0.00173719
427.13711512,0.00229542
427.24987872,0.00163246
427.36264796,0.00242211
427.47542284,0.00163998
427.58820336,0.00266359
427.70098951,0.00029003
427.81378130,0.00366009
427.92657871,0.00170684
428.03938176,0.00231013
428.15219043,0.00179799
428.26500473,0.00225263
428.37782464,0.00180201
428.49065017,0.00226549
428.60348132,0.00178395
428.71631809,0.00273018
428.82916046,0.00035991
428.94200844,0.00364539
429.05486203,0.00178750
429.16772122,0.00233983
429.28058601,0.00165376
429.39345640,0.00222368
429.50633238,0.00186131
429.61921396,0.00227742
429.73210113,0.00168532
429.84499389,0.00243569
429.95789223,0.00034656
430.07079616,0.00373399
430.18370567,0.00181039
430.29662075,0.00234869
430.40954141,0.00178702
430.52246765,0.00238003
430.63539945,0.00144431
430.74833682,0.00166430
430.86127976,0.00264586
430.97422826,0.00023322
431.08718233,0.00373445
431.20014195,0.00181876
431.31310712,0.00220287
431.42607785,0.00163601
431.53905413,0.00216663
431.65203596,0.00180870
431.76502333,0.00250042
431.87801625,0.00172367
431.99101471,0.00259253
432.10401870,0.00034516
432.21702824,0.00381997
432.33004330,0.00168648
432.44306390,0.00225665
432.55609002,0.00184939
432.66912167,0.00233637
432.78215884,0.00186272
432.89520153,0.00234870
433.00824974,0.00161892
433.12130347,0.00252709
433.23436271,0.00021382
433.34742746,0.00370310
433.46049772,0.00178840
433.57357348,0.00228797
433.68665475,0.00174307
433.79974152,0.00231272
433.91283379,0.00176622
434.02593155,0.00235312
434.13903480,0.00170567
434.25214355,0.00253315
434.36525778,0.00030408
434.47837750,0.00360141
434.59150270,0.00159976
434.70463339,0.00252566
434.81776955,0.00186203
434.93091118,0.00251703
435.04405829,0.00162785
435.15721087,0.00231526
435.27036892,0.00176480
435.38353244,0.00254461
435.49670141,0.00016963
435.60987585,0.00392096
435.72305575,0.00167738
435.83624110,0.00232160
435.94943190,0.00167056
436.06262816,0.00239593
436.17582986,0.00182813
436.28903701,0.00225803
436.40224960,0.00165047
436.51546764,0.00250442
436.62869111,0.00027178
436.74192001,0.00360958
436.85515435,0.00182062
436.96839412,0.00230335
437.08163932,0.00172081
437.19488994,0.00230876
437.30814599,0.00181413
437.42140746,0.00216382
437.53467434,0.00168718
437.64794664,0.00259627
437.76122435,0.00041065
437.87450748,0.00372600
437.98779601,0.00189546
438.10108995,0.00239548
438.21438929,0.00172246
438.32769403,0.00259744
438.44100417,0.00181993
438.55431971,0.00233119
438.66764063,0.00177973
438.78096695,0.00255979
438.89429866,0.00025195
439.00763575,0.00365328
439.12097823,0.00181322
439.23432608,0.00231293
439.34767931,0.00183816
439.46103792,0.00226482
439.57440191,0.00178209
439.68777126,0.00230711
439.80114598,0.00180711
439.91452607,0.00252800
440.02791152,0.00033675
440.14130232,0.00382211
440.25469849,0.00168274
440.36810002,0.00254574
440.48150689,0.00179564
440.59491912,0.00240368
440.70833669,0.00184590
440.82175961,0.00231901
440.93518788,0.00174912
441.04862148,0.00264370
441.16206042,0.00026803
441.27550470,0.00371151
441.38895431,0.00172018
441.50240925,0.00231060
441.61586952,0.00164487
441.72933511,0.00243272
441.84280603,0.00173860
441.95628227,0.00233933
442.06976382,0.00181994
442.18325069,0.00265286
442.29674288,0.00021518
442.41024037,0.00369469
442.52374317,0.00182907
442.63725128,0.00222997
442.75076469,0.00163903
442.86428340,0.00264744
442.97780741,0.00172457
443.09133672,0.00227909
443.20487132,0.00175307
443.31841120,0.00236555
443.43195638,0.00037509
443.54550684,0.00360047
443.65906259,0.00176155
443.77262361,0.00244035
443.88618991,0.00179404
443.99976149,0.00240247
444.11333834,0.00164604
444.22692046,0.00233539
444.34050785,0.00161076
444.45410051,0.00255979
444.56769843,0.00048404
444.68130160,0.00360655
444.79491004,0.00191203
444.90852373,0.00228419
445.02214268,0.00182958
445.13576687,0.00236134
445.24939631,0.00169957
445.36303100,0.00230968
445.47667093,0.00163857
445.59031611,0.00261941
445.70396652,0.00034565
445.81762216,0.00354483
445.93128304,0.00165772
446.04494915,0.00239875
446.15862048,0.00158199
446.27229704,0.00237070
446.38597883,0.00181460
446.49966583,0.00246743
446.61335805,0.00172809
446.72705549,0.00258364
446.84075814,0.00017734
446.95446600,0.00365077
447.06817907,0.00179358
447.18189735,0.00251654
447.29562083,0.00170282
447.40934950,0.00238306
447.52308338,0.00175077
447.63682245,0.00235104
447.75056671,0.00163809
447.86431617,0.00242627
447.97807081,0.00035713
448.09183064,0.00378489
448.20559565,0.00161851
448.31936584,0.00226198
448.43314121,0.00178047
448.54692175,0.00229988
448.66070747,0.00193123
448.77449835,0.00239336
448.88829441,0.00164114
