Type: excitation
Name: Lumencor-Cy5 (LED)
wavelength,intensity
403.80875604,0.00183083
403.92029145,0.00120366
404.03183303,0.00187657
404.14338077,0.00116778
404.25493466,0.00178278
404.36649471,0.00141081
404.47806092,0.00046546
404.58963328,0.00248006
404.70121178,0.00184313
404.81279643,0.00122092
404.92438723,0.00183554
405.03598417,0.00111711
405.14758724,0.00183613
405.25919645,0.00117017
405.37081180,0.00184784
405.48243328,0.00115704
405.59406088,0.00183883
405.70569461,0.00116658
405.81733447,0.00206720
405.92898044,-0.00021381
406.04063254,0.00321715
406.15229075,0.00118211
406.26395507,0.00187092
406.37562551,0.00115281
406.48730205,0.00180581
406.59898471,0.00111927
406.71067346,0.00185703
406.82236831,0.00116343
406.93406927,0.00185253
407.04577632,0.00122685
407.15748946,0.00186580
407.26920870,0.00146830
407.38093402,0.00047254
407.49266543,0.00256909
407.60440292,0.00192378
407.71614650,0.00121003
407.82789615,0.00190977
407.93965188,0.00116792
408.05141368,0.00191601
408.16318156,0.00119766
408.27495550,0.00190329
408.38673551,0.00113955
408.49852158,0.00191082
408.61031372,0.00116865
408.72211191,0.00214203
408.83391616,-0.00020200
408.94572646,0.00321738
409.05754281,0.00128730
409.16936521,0.00193240
409.28119366,0.00120774
409.39302815,0.00188401
409.50486868,0.00116300
409.61671525,0.00187321
409.72856786,0.00118543
409.84042650,0.00189989
409.95229117,0.00120324
410.06416187,0.00188779
410.17603860,0.00144611
410.28792135,0.00048938
410.39981012,0.00256251
410.51170491,0.00192744
410.62360571,0.00120281
410.73551253,0.00188522
410.84742536,0.00121777
410.95934420,0.00190100
411.07126905,0.00117710
411.18319990,0.00195257
411.29513675,0.00119101
411.40707959,0.00187824
411.51902844,0.00119542
411.63098328,0.00216625
411.74294410,-0.00019171
411.85491092,0.00326476
411.96688372,0.00120035
412.07886251,0.00191937
412.19084728,0.00124046
412.30283803,0.00191122
412.41483475,0.00124027
412.52683744,0.00191911
412.63884611,0.00123790
412.75086075,0.00194735
412.86288135,0.00128313
412.97490791,0.00187426
413.08694044,0.00148885
413.19897892,0.00057469
413.31102336,0.00258748
413.42307376,0.00195406
413.53513010,0.00127475
413.64719240,0.00193697
413.75926064,0.00126359
413.87133482,0.00195377
413.98341495,0.00124520
414.09550101,0.00189945
414.20759301,0.00122685
414.31969094,0.00194061
414.43179480,0.00125890
414.54390459,0.00216439
414.65602031,-0.00006714
414.76814195,0.00323374
414.88026952,0.00128688
414.99240300,0.00197982
415.10454239,0.00124778
415.21668770,0.00191987
415.32883892,0.00123686
415.44099605,0.00188675
415.55315909,0.00126144
415.66532803,0.00191301
415.77750287,0.00125934
415.88968361,0.00193604
416.00187024,0.00154090
416.11406277,0.00057972
416.22626119,0.00260261
416.33846550,0.00196428
416.45067569,0.00123589
416.56289177,0.00194399
416.67511372,0.00128188
416.78734156,0.00191264
416.89957527,0.00129198
417.01181486,0.00194545
417.12406032,0.00122709
417.23631164,0.00195342
417.34856883,0.00125489
417.46083189,0.00218971
417.57310080,-0.00015474
417.68537557,0.00325685
417.79765620,0.00133948
417.90994269,0.00196245
418.02223502,0.00123581
418.13453320,0.00202918
418.24683723,0.00129898
418.35914710,0.00203999
418.47146282,0.00127736
418.58378437,0.00198467
418.69611176,0.00126512
418.80844498,0.00199961
418.92078403,0.00154674
419.03312891,0.00061332
419.14547961,0.00261950
419.25783614,0.00199791
419.37019849,0.00127417
419.48256666,0.00196668
419.59494065,0.00130408
419.70732044,0.00201715
419.81970605,0.00134040
419.93209747,0.00199105
420.04449469,0.00133555
420.15689772,0.00201116
420.26930655,0.00130975
420.38172117,0.00221639
420.49414159,-0.00006117
420.60656781,0.00330537
420.71899981,0.00134034
420.83143761,0.00198922
420.94388119,0.00135729
421.05633055,0.00199326
421.16878570,0.00128064
421.28124662,0.00200011
421.39371332,0.00131757
421.50618579,0.00203928
421.61866403,0.00127234
421.73114804,0.00199224
421.84363782,0.00157868
421.95613336,0.00062390
422.06863466,0.00267726
422.18114172,0.00201533
422.29365454,0.00129737
422.40617310,0.00201564
422.51869742,0.00130716
422.63122749,0.00200905
422.74376331,0.00134493
422.85630486,0.00204624
422.96885216,0.00133342
423.08140520,0.00205250
423.19396397,0.00129680
423.30652847,0.00222788
423.41909871,-0.00005593
423.53167468,0.00340458
423.64425637,0.00134780
423.75684378,0.00200794
423.86943691,0.00130248
423.98203577,0.00199905
424.09464034,0.00134666
424.20725062,0.00198352
424.31986661,0.00136082
424.43248831,0.00198623
424.54511572,0.00134916
424.65774883,0.00201221
424.77038764,0.00162000
424.88303215,0.00066599
424.99568235,0.00271487
425.10833825,0.00211408
425.22099984,0.00135561
425.33366712,0.00205665
425.44634008,0.00132250
425.55901873,0.00204784
425.67170306,0.00129016
425.78439306,0.00207444
425.89708874,0.00132040
426.00979010,0.00204119
426.12249712,0.00135408
426.23520982,0.00223839
426.34792818,-0.00011065
426.46065220,0.00340465
426.57338188,0.00140740
426.68611722,0.00205715
426.79885822,0.00142440
426.91160487,0.00206054
427.02435717,0.00135897
427.13711512,0.00200891
427.24987872,0.00134395
427.36264796,0.00208684
427.47542284,0.00131210
427.58820336,0.00209829
427.70098951,0.00158176
427.81378130,0.00068519
427.92657871,0.00272914
428.03938176,0.00208325
428.15219043,0.00140810
428.26500473,0.00212810
428.37782464,0.00136071
428.49065017,0.00203750
428.60348132,0.00135017
428.71631809,0.00203360
428.82916046,0.00138104
428.94200844,0.00207331
429.05486203,0.00136256
429.16772122,0.00228321
429.28058601,-0.00000132
429.39345640,0.00341936
429.50633238,0.00143235
429.61921396,0.00209391
429.73210113,0.00136156
429.84499389,0.00209145
429.95789223,0.00138403
430.07079616,0.00210375
430.18370567,0.00138897
430.29662075,0.00209370
430.40954141,0.00135438
430.52246765,0.00208794
430.63539945,0.00163815
430.74833682,0.00275056
430.86127976,0.00205881
430.97422826,0.00134290
431.08718233,0.00207425
431.20014195,0.00137708
431.31310712,0.00207274
431.42607785,0.00142642
431.53905413,0.00209764
431.65203596,0.00143646
431.76502333,0.00215139
431.87801625,0.00140893
431.99101471,0.00236000
432.10401870,0.00002423
432.21702824,0.00347439
432.33004330,0.00142866
432.44306390,0.00211275
432.55609002,0.00141201
432.66912167,0.00211444
432.78215884,0.00142377
432.89520153,0.00209069
433.00824974,0.00148896
433.12130347,0.00214903
433.23436271,0.00144054
433.34742746,0.00210202
433.46049772,0.00169028
433.57357348,0.00075752
433.68665475,0.00279158
433.79974152,0.00210828
433.91283379,0.00139456
434.02593155,0.00215354
434.13903480,0.00143859
434.25214355,0.00212660
434.36525778,0.00145615
434.47837750,0.00210262
434.59150270,0.00142769
434.70463339,0.00213099
434.81776955,0.00151673
434.93091118,0.00236517
435.04405829,0.00006229
435.15721087,0.00348084
435.27036892,0.00147340
435.38353244,0.00212368
435.49670141,0.00141236
435.60987585,0.00213484
435.72305575,0.00145392
435.83624110,0.00214673
435.94943190,0.00145508
436.06262816,0.00218075
436.17582986,0.00147463
436.28903701,0.00214541
436.40224960,0.00175601
436.51546764,0.00075907
436.62869111,0.00282933
436.74192001,0.00216609
436.85515435,0.00143618
436.96839412,0.00218878
437.08163932,0.00141177
437.19488994,0.00215979
437.30814599,0.00148801
437.42140746,0.00217324
437.53467434,0.00148205
437.64794664,0.00220851
437.76122435,0.00149982
437.87450748,0.00238185
437.98779601,0.00011229
438.10108995,0.00358103
438.21438929,0.00155706
438.32769403,0.00220507
438.44100417,0.00148954
438.55431971,0.00216714
438.66764063,0.00150901
438.78096695,0.00214130
438.89429866,0.00145478
439.00763575,0.00216385
439.12097823,0.00151708
439.23432608,0.00212558
439.34767931,0.00176168
439.46103792,0.00084766
439.57440191,0.00288279
439.68777126,0.00216207
439.80114598,0.00153935
439.91452607,0.00223472
440.02791152,0.00158943
440.14130232,0.00215592
440.25469849,0.00148427
440.36810002,0.00215189
440.48150689,0.00148196
440.59491912,0.00209739
440.70833669,0.00141121
440.82175961,0.00241896
440.93518788,0.00011877
441.04862148,0.00357452
441.16206042,0.00147100
441.27550470,0.00219431
441.38895431,0.00153970
441.50240925,0.00228041
441.61586952,0.00154577
441.72933511,0.00218967
441.84280603,0.00158170
441.95628227,0.00223841
442.06976382,0.00159838
442.18325069,0.00226981
442.29674288,0.00177148
442.41024037,0.00084785
442.52374317,0.00291715
442.63725128,0.00219820
442.75076469,0.00151724
442.86428340,0.00218309
442.97780741,0.00145285
443.09133672,0.00218132
443.20487132,0.00148979
443.31841120,0.00213995
443.43195638,0.00146950
443.54550684,0.00217824
443.65906259,0.00148731
443.77262361,0.00254332
443.88618991,0.00012815
443.99976149,0.00364502
444.11333834,0.00156057
444.22692046,0.00222749
444.34050785,0.00168434
444.45410051,0.00228883
444.56769843,0.00166407
444.68130160,0.00227591
444.79491004,0.00164057
444.90852373,0.00229669
445.02214268,0.00157393
445.13576687,0.00225872
445.24939631,0.00180212
445.36303100,0.00087601
445.47667093,0.00286719
445.59031611,0.00222184
445.70396652,0.00147787
445.81762216,0.00217575
445.93128304,0.00149465
446.04494915,0.00215591
446.15862048,0.00152900
446.27229704,0.00221847
446.38597883,0.00155506
446.49966583,0.00222710
446.61335805,0.00151823
446.72705549,0.00253698
446.84075814,0.00021429
446.95446600,0.00368612
447.06817907,0.00164227
447.18189735,0.00231515
447.29562083,0.00163072
447.40934950,0.00231459
447.52308338,0.00169960
447.63682245,0.00239459
447.75056671,0.00162559
447.86431617,0.00235725
447.97807081,0.00169040
448.09183064,0.00232377
