Type: excitation
Name: Hg(murcury) arc lamp
wavelength, intensity:
436.51546764,0.55687903
436.62869111,0.56353754
436.74192001,0.56716775
436.85515435,0.56534869
436.96839412,0.56266789
437.08163932,0.55574068
437.19488994,0.55084069
437.30814599,0.54408438
437.42140746,0.53801039
437.53467434,0.52701698
437.64794664,0.51503493
437.76122435,0.49749400
437.87450748,0.47869236
437.98779601,0.45569628
438.10108995,0.43389741
438.21438929,0.40997951
438.32769403,0.38848645
438.44100417,0.36636845
438.55431971,0.34651225
438.66764063,0.32656506
438.78096695,0.30971500
438.89429866,0.29157502
439.00763575,0.27665250
439.12097823,0.26073648
439.23432608,0.24763832
439.34767931,0.23420041
439.46103792,0.22282128
439.57440191,0.21132290
439.68777126,0.20232309
439.80114598,0.19231305
439.91452607,0.18509767
440.02791152,0.17662423
440.14130232,0.17063729
440.25469849,0.16351652
440.36810002,0.15866470
440.48150689,0.15254854
440.59491912,0.14814903
440.70833669,0.14264530
440.82175961,0.13894954
440.93518788,0.13393696
441.04862148,0.13084462
441.16206042,0.12637222
441.27550470,0.12382225
441.38895431,0.11964602
441.50240925,0.11736366
441.61586952,0.11372516
441.72933511,0.11172081
441.84280603,0.10835848
441.95628227,0.10653505
442.06976382,0.10336490
442.18325069,0.10202122
442.29674288,0.09915131
442.41024037,0.09776419
442.52374317,0.09519089
442.63725128,0.09386871
442.75076469,0.09161375
442.86428340,0.09075144
442.97780741,0.08823681
443.09133672,0.08743986
443.20487132,0.08555323
443.31841120,0.08471799
443.43195638,0.08284265
443.54550684,0.08229590
443.65906259,0.08043050
443.77262361,0.08026415
443.88618991,0.07836997
443.99976149,0.07812489
444.11333834,0.07630766
444.22692046,0.07621031
444.34050785,0.07466236
444.45410051,0.07455286
444.56769843,0.07319220
444.68130160,0.07300809
444.79491004,0.07173723
444.90852373,0.07176467
445.02214268,0.07013324
445.13576687,0.07047700
445.24939631,0.06902476
445.36303100,0.06921606
445.47667093,0.06803015
445.59031611,0.06827095
445.70396652,0.06693450
445.81762216,0.06728858
445.93128304,0.06608539
446.04494915,0.06608525
446.15862048,0.06508041
446.27229704,0.06526701
446.38597883,0.06396594
446.49966583,0.06424468
446.61335805,0.06321178
446.72705549,0.06345536
446.84075814,0.06250932
446.95446600,0.06277268
447.06817907,0.06193125
447.18189735,0.06229036
447.29562083,0.06123044
447.40934950,0.06152001
447.52308338,0.06051941
447.63682245,0.06067545
447.75056671,0.05958797
447.86431617,0.05977492
447.97807081,0.05868402
448.09183064,0.05893382
448.20559565,0.05768963
448.31936584,0.05781460
448.43314121,0.05672606
448.54692175,0.05696943
448.66070747,0.05576275
448.77449835,0.05596538
448.88829441,0.05481861
449.00209563,0.05510829
449.11590201,0.05394636
